topic,correct_ending,incorrect_ending,sentence_1,sentence_2,sentence_3,sentence_4
Agriculture,Kebon Mbok Sarmilah dadi panggonan sing kerep dikunjungi warga.,Mbok Sarmilah ngedol kebone kanggo tuku barang-barang larang.,Mbok Sarmilah nandur kembang telon ing kebone,Kembang telon sering digunakake kanggo upacara adat,Kembang-kembang iku wangi lan apik,Mbok Sarmilah seneng ndeleng kebon kang subur
Death,"Sawise penguburan, kulawarga Pak Surya ngadani selamatan pitung dina.","Sawise penguburan, tetangga padha bali menyang omahe dhewe-dhewe tanpa ucapan.",Pak Surya wis tilar donya,Kulawargane lagi ngatur upacara penguburan,Tetanggan padha teka kanggo nulungi persiapan,Wong-wong padha nganggo klambi ireng minangka lambang bela sungkawa
Food,Rina ora seneng yen dodole ora enak.,Kancane ora seneng karo jenang dodol.,Rina nggawa jenang dodol minangka oleh-oleh saka desane,Jenang dodol iku panganan tradisional sing digawe saka ketan lan gula jawa,Rina bangga banget karo panganan khas saka desane,Kabeh kancane ngerti yen Rina nggawa oleh-oleh
Pregnancy and Kids,Arif dadi bapak sing trampil lan sayang anak.,Arif ora seneng ngurus bayi lan mundur.,Arif lagi sinau cara ngganti popok bayi,Arif kepengin mbantu bojone ngurus bayi anyar,Dheweke nyoba macem-macem cara supaya bayi ora rewel,"Akhire, Arif bisa ngganti popok bayi kanthi lancar"
Traditional Games,"Budi akhirnya bisa ngalahake Siti ing dolanan ""engklek"".",Siti ora gelem dolanan maneh karo Budi.,"Siti lan Budi dolanan ""engklek"" ing pekarangan omah",Siti luwih trampil dolanan iki,Budi nyoba ngimbangi Siti,Budi terus sinau kanggo bisa menang
Family Relationships,Anak-anaké Bu Siti dadi conto apik ing lingkungané.,Anak-anaké Bu Siti ora ngerti sopan santun.,Bu Siti mesthi ngajari anak-anaké adab lan tata krama,Saben tindak-tanduk kudu dijupuk kanthi rasa hormat marang wong tuwa,"Bu Siti percaya, budi pekerti kuwi warisan budaya sing kudu dijaga",Anak-anaké Bu Siti dadi bocah-bocah sing sopan lan dihormati
Family Relationships,Tetangga-tetangga memuji masakane Rina lan keluargane.,Rina ora seneng karo tanggapan para tetangga.,Rina lan keluargane ngadani acara syukuran,Kabeh tetangga padha rawuh,Rina nyiapake panganan khas daerah kanggo tamu-tamune,Keluarga Rina seneng amarga acara sukses
Socio-religious aspect of life,Jamu sing digawe Rina ora duwe efek apa-apa.,Kanca-kancane Rina dadi luwih sehat lan segar.,Rina nduwe kebiasaan nganggo jamu tradisional saben dina,Rina percaya karo khasiat jamu saka leluhure,Rina uga ngajak kanca-kancane kanggo nyoba jamu,Kanca-kancane Rina seneng karo jamu sing digawe Rina
Food,Kanca-kancane Sari seneng banget karo dodol sing dibawakake.,Kanca-kancane Sari ora seneng karo dodol sing dibawakake.,Sari seneng banget karo jenang dodol khas Kudus,"Saben liburan sekolah, Sari lan keluargane mesthi lunga menyang Kudus kanggo tuku dodol","Dodol iki digawe saka ketan lan gula jawa, lan rasane manis legit",Sari uga seneng nglesetake dodol kanggo kanca-kancane ing sekolah
Death,Upacara iki dipercaya bisa mbantu arwah bapake supaya bisa tentrem ing alam baka.,Upacara iki ora penting kanggo keluargane Slamet.,Slamet lan keluargane lagi nyiapake upacara patang puluh dina kanggo bapake sing wis seda,Wong-wong padha teka lan ndedonga bareng,Ana panganan tradisional kaya gethuk lan klepon kanggo para tamu,Wong-wong padha nganggo klambi putih minangka lambang kesucian
Art,Anak-anak desa dadi luwih ngerti lan tresna marang budaya dhewe.,Pak Agus terus nyimpen gamelan sawise latihan rampung.,Pak Agus ngetokne gamelan saka gudang,Gamelan bakal digunakake kanggo latihan karawitan anak-anak desa,Pak Agus ngandhani pentinging gamelan ing budaya Jawi,Anak-anak padha sumringah latihan karawitan
Daily Activities,Sari lan kanca lawase mangan bareng ing warung.,Sari lan kanca lawase padha ora saling kenal.,Sari lunga menyang pasar esuk,Dheweke arep tuku sayuran seger,Pasar esuk iku rame banget,Sari ketemu karo kanca lawas ing pasar
Death,Wong-wong nglumpuk kanggo maca tahlil lan mangan bareng.,Bu Sumi mung nyambut tamu tanpa ana tahlilan.,"Dina iki, warga desa ngumpul ing omahe Bu Sumi",Ana tradisi tahlilan kanggo mendoakan almarhum suaminya,Wong-wong padha maca doa bareng-bareng,Bu Sumi ngucapake matur nuwun marang kabeh sing teka
Religious Holiday,Upacara iki njaga tradisi lan budaya leluhur.,Upacara iki nggawe desa rame banget.,"Ing malem Suro, warga desa padha ngumpul ing alun-alun desa",Wong-wong padha nyiapake sesaji lan sesuguh,Wong tuwo desa mimpin doa kanggo keselamatan lan kedamaian desa,Suasana dadi khusyuk lan sakral
Agriculture,Tradisi sedekah bumi nggawe warga desa tambah guyub.,Wati ora bisa ngundang kabeh warga desa.,Wati iku petani sing nandur cabai,Dheweke duwe kebun cabai sing cukup luas,"Saben panen, Wati mratelakake rasa syukur karo sedekah bumi",Kabeh warga desa ngumpul ing kebun Wati kanggo syukuran
Daily Activities,Andi entuk SIM lan bisa nyetir dhewe.,Andi ora tau latihan maneh amarga ora percaya diri.,Andi sinau nyetir mobil karo bapake,Dheweke pancen pengin bisa nyetir kanthi becik,"Saben sore, Andi lan bapake latihan ing lapangan kosong",Andi seneng banget nalika bisa nyetir kanthi lancar
Family Relationships,Edo nyoba mbuka obrolan karo tangga-tanggane lan alon-alon dadi akrab.,Edo tetep kesepian lan ora duwe kanca.,Edo lan keluargane pindah menyang kutha,"Ing kutha, Edo angel adaptasi",Tangga-tanggane ora sapanas ing desa,Edo krasa kesepian
Fisheries and Trade,Reputasi Pak Joko minangka bakul iwak sing jujur ngasilake akeh pelanggan setia.,Pak Joko ora nate duwe pelanggan sing tetep.,Pak Joko iku bakul iwak sing jujur,Dheweke ora nate nipu pelanggan-pelanggane,Iwak-ewake dijual kanthi rega sing wajar,Pak Joko dipercaya dening kabeh warga desa
Wedding,Tradisi iki minangka lambang pengabdian lan kesungguhan.,Keluarga pengantin padha nyiapake seserahan kanggo dimakan.,Ana tradisi seserahan ing Javanese wedding,Seserahan iki minangka simbol tanggung jawab lan komitmen calon pengantin,Barang-barang seserahan biasane diwenehake ing upacara adat,Keluarga pengantin padha nyiapake seserahan kanthi teliti
Agriculture,Cucu Mbah Marijan dadi ngerti pentingnya tradisi nyadran.,Mbah Marijan ora ngajak cucune menyang sawah.,Mbah Marijan ngajak cucune menyang sawah,Cucu Mbah Marijan sinau babagan tandur pari,Mbah Marijan nerangake tradisi nyadran sadurunge tandur,Tradisi iki kanggo ndedonga supaya tandur pari lancar
Food,Tetanggan Pak Tono ora doyan wedang ronde.,Tetanggan Pak Tono njaluk resep wedang ronde.,Pak Tono nggawe wedang ronde kanggo tetanggan,Wedang ronde iku minuman jahe sing diiseni bola-bola ketan,"Biasane, wedang ronde dihidangkan nalika cuaca adhem",Tetanggan Pak Tono seneng banget karo wedang rondenya
Fisheries and Trade,Bu Siti matur nuwun marang Pak Andi.,Pak Andi marahi Bu Siti amarga ora menehi iwak luwih akeh.,Pak Andi mulih saka laut nggawa iwak segar,Iwak kasebut dituku karo Bu Siti sing duwe warung nasi,Iwak digoreng lan dihidangake karo sambel terasi,Para pelanggan warung seneng banget karo iwak goreng Bu Siti
Pregnancy and Kids,Upacara selapanan dilakoni kanthi khidmat lan bayi entuk nama sing apik lan penuh berkah.,Budi lan Ani ora nindakake upacara iki lan langsung menehi nama marang bayi tanpa ritual.,"Dina iki, Budi lan Ani kudu menehi nama kanggo bayi anyar","Miturut adat Jawa, penentuan nama kudu dilakoni kanthi upacara selapanan",Upacara iki kanggo nyuwun berkah lan perlindungan marang bayi,Budi lan Ani nyiapake kabeh kebutuhan kanggo upacara iki
Daily Activities,Dimas nambahake krupuk lan sambel supaya luwih lengkap.,Dimas mutusake kanggo ora masak maneh ing dina sabanjure.,"Dina iku, Dimas lagi nyiapake sarapan kanggo keluargane",Dimas masak nasi goreng nganggo bumbu tradisional,Keluargane seneng banget karo masakane Dimas,Dimas seneng ndeleng keluargane mangan kanthi nikmat
Religious Holiday,"Sawise Nyepi, warga padha resik-resik lingkungan bareng-bareng.","Sawise Nyepi, warga langsung bali menyang kegiatan biasane.","Nalika Nyepi ing Bali, desa-desa padha sepi",Warga padha tapa brata lan ora ana kegiatan njobo omah,"Sadurunge Nyepi, warga padha ogoh-ogohan kanggo ngusir roh jahat",Ogoh-ogohan iku digawe saka bahan-bahan sing gampang rusak
Wedding,Busana panggih nglambangake tradisi lan budaya Javanese.,Calon penganten lanang luwih seneng nganggo jas modern.,Calon penganten lanang nganggo busana panggih,"Busana panggih iki kalebu beskap, blangkon, lan kain jarik",Warna busane biasane cocog karo busana calon penganten wadon,Upacara panggih dianakake ing omah calon penganten wadon
Food,Joko lan keluargane seneng metik salak kanggo dikonsumsi lan dijual.,Joko ora seneng metik salak amarga kegiatan iki melelahkan.,Joko lagi menyang kebon kanggo metik salak,Salak iku buah khas Indonesia sing rasane manis lan kecut,Joko seneng metik salak karo keluargane,Metik salak dadi kegiatan rutin saben musim panen
Art,Sinta oleh penghargaan amarga tari gambyong.,Sinta kesel lan ora latihan maneh.,Sinta sinau nari gambyong,Sinta nglumpukake kabeh piranti musik tradisional,Sinta nyiapake busana tari,Sinta latihan saben dina
Religious Holiday,Daging qurban dibagi rata marang warga desa sing butuh.,Pak Darto lan keluargane malah nggawa kabeh daging qurban kanggo dhewe.,"Malem Idul Adha, Pak Darto lan keluargane nyiapake sapi kanggo qurban",Wong-wong padha nglumpuk ing lapangan desa,Pak Darto lan para tetangga sing tanggung jawab kanggo nyembelih lan mbagi daging qurban,Suasana dadi rame lan kebak rasa syukur
Family Relationships,Rina nulis buku kumpulan crita saka simbah kakunge.,Rina mutusake kanggo lunga saka desa lan ninggalake keluargane.,Rina lan keluargane manggon ing desa cilik sing tentrem,"Saben sore, dheweke lan simbah kakunge lungguh ing latar ngombe teh",Rina tansah ngrungokake crita-crita lawas saka simbah kakunge,Crita-crita iku ngelingake dheweke marang warisan budaya sing kudu dilestarikake
Pregnancy and Kids,Bayi anyar iku diwenehi jeneng kanthi upacara sing khidmat.,Slametan selapanan dibatalake amarga cuaca ora apik.,"Sawise lair, bayi biasanya diwenehi jeneng sawisé slametan",Slametan iku diarani selapanan,Biasane diadani nalika bayi umur 35 dina,Keluargane Pak Budi lagi nyiapake slametan kanggo bayi anyar
Family Relationships,Pak Bambang lan Pak Agus sejatine ora tau kerja bareng.,Kekompakan Pak Bambang lan Pak Agus menehi inspirasi warga desa liyane.,Pak Bambang lan Pak Agus tetangga sing rukun,"Saben ana kerja bakti, Pak Bambang lan Pak Agus mesthi kerjo bareng",Warga desa muji kekompakan lan kerjasama antarane wong loro iki,Pak Bambang lan Pak Agus seneng banget bisa mbantu desa
Religious Holiday,Budi lan kanca-kancane dijak mangan bareng karo warga sekitar.,Budi ora seneng ngresiki masjid.,Budi lan kanca-kancane ngresiki masjid sadurunge Ramadhan,Budi seneng nindakake kegiatan iki saben taun,Masjid dadi resik lan apik sawise padha kerja bareng,Budi uga melu ngatur panggonan kanggo shalat tarawih
Wedding,Wong tuwa Tri lan Lisa rumangsa seneng lan bangga.,Wong tuwa Tri lan Lisa ora seneng lan ora paring restu.,"Dina pernikahan, Tri lan Lisa njaluk restu saka wong tuwa",Wong tuwane menehi restu kanthi tulus,Tri lan Lisa banjur sujud sungkem marang wong tuwane,Upacara iki minangka lambang bakti lan rasa hormat
Socio-religious aspect of life,Tradisi megengan iki nguatake tali silaturahmi antarane warga.,Tangga-teparo ora seneng karo kue apem lan jenang kasebut.,Siti lan keluargane ngleksanakake tradisi megengan sadurunge Ramadan,Mereka nyiapake kue apem lan jenang,Kue apem didum-dum marang tangga-teparo minangka lambang pangapura,Kabeh wong padha seneng lan guyub
Agriculture,Mangsa udan teka lan lombok bisa tuwuh kanthi apik.,Bu Siti ora jadi nandur lombok amarga kurang benih.,Bu Siti pengin nandur lombok ing pekarangane,"Nanging, dheweke kudu ngenteni mangsa udan teka",Mangsa udan iku penting kanggo nandur lombok supaya bisa subur,Bu Siti nyiapake benih lombok kanthi tlaten
Traditional Games,Tini sinau luwih akeh babagan strategi dolanan dakon.,Tini ora gelem dolanan dakon maneh karo Lina.,Lina lan Tini dolanan dakon ing teras omah,Dolanan dakon butuh strategi kanggo menang,Lina menang kaping telu berturut-turut,Tini ora seneng karo kekalahané
Fisheries and Trade,Keluarga Ningrum seneng banget karo masakan Ningrum.,Ningrum ora nemu resep anyar sing enak.,Ningrum seneng banget karo olahan iwak,Dheweke sering njaluk resep anyar saka ibu-ibu ing pasar,Ningrum pengin nambah variasi panganan kanggo keluargane,Iwak dadi menu utama ing meja makan keluarga Ningrum
Wedding,Pesta pernikahan iki dadi acara sing meriah lan penuh kebahagiaan.,Pesta pernikahan iki ora dadi meriah amarga dekorasi ora apik.,Rina lan Bayu milih lokasi pernikahan ing omahe Rina,Wong tuwa Rina nyiapake kabeh persiapan kanthi teliti,Kabeh ruangan dihiasi karo kembang lan janur,Kabeh tamu padha kagum karo keanggunan dekorasinya
Wedding,Kabeh tamu ngrasakake kebersamaan lan kekeluargaan.,Tamu-tamu ora seneng karo panganan khas Jawa.,"Sadurunge pesta rabi diwiwiti, tamu-tamu padha teka ing omah Dika",Wong-wong nganggo busana adat karo kembang melati,Ana uga sing nggawa oleh-oleh khas Jawa kaya jenang lan wajik,Kabeh tamu diajak mangan ing meja panjang kanthi menu khas Jawa
Religious Holiday,"Sawise arak-arakan, kabeh padha mulih lan nyiapake diri kanggo Nyepi.","Sawise arak-arakan, kabeh langsung pesta nganti esuk.","Menjelang Hari Raya Nyepi, warga Bali padha nyiapake ogoh-ogoh",Bocah-bocah lan wong diwasa padha kerja sama nggawe ogoh-ogoh,"Ing malem hari, ogoh-ogoh diarak ing saubenge desa",Wong-wong padha ngiringi ogoh-ogoh nganggo iringan musik tradisional
Art,Penampilan gamelan Andi lan kanca-kancane nyenengake kabeh pengunjung.,Penampilan gamelan Andi lan kanca-kancane ora ana sing nyakseni.,Andi lan kanca-kancane latihan gamelan saben sore ing balai desa,Dheweke nindakake iki kanggo nyiapake pertunjukan ing acara sedekah bumi,Saben anggota tim seneng lan kompak nalika latihan,Dina pertunjukan teka lan kabeh siap
Food,Kulawargane Wawan seneng lan anget bareng-bareng ngombe wedang ronde.,Kulawargane Wawan ora gelem ngombe wedang ronde sing digawe.,Wawan seneng banget karo wedang ronde,Wedang ronde digawe saka jahe lan bola-bola ketan isi kacang,Minuman iki cocok banget kanggo ngusir hawa adem ing wayah wengi,Wawan asring nggawe wedang ronde kanggo kulawargane
Daily Activities,Sari ora tau nggawe kue maneh.,Kue Sari ora disenengi generasi enom.,Sari seneng nggawe kue tradisional,Kue-kue iki digawe saka bahan alami,Sari kepengin ngenalake kue Jawa marang generasi enom,Sari tetep njaga resep warisan leluhur
Daily Activities,Lestari banjur mangan bareng keluargane.,Lestari ora bisa masak amarga bahan-bahane ilang.,Dina iki Lestari arep masak sayur lodeh kanggo keluargane,Dheweke wis tuku bahan-bahan ing pasar tradisional,Biyunge mbantu nyiapake bahan-bahan kasebut,Lestari masak nganggo kayu bakar
Death,Tahlilan iki minangka wujud solidaritas lan rasa tresna marang almarhum.,Wong-wong mung teka kanggo mangan-mangan lan ngobrol.,"Sawisé jenazah dikubur, warga desa padha ngumpul ing omah almarhum kanggo tahlilan",Tahlilan diadani nganti pitung dina berturut-turut,Wong-wong padha maca doa lan wirid kanggo ngeluhi roh almarhum,Keluarga almarhum nyiapake jamuan kanggo tamu sing teka
Pregnancy and Kids,Anak-anak Pak Budi dadi pinter lan berbudi luhur.,Anak-anak ora seneng karo kegiatan wong tuwane.,"Setiap malam, Pak Budi lan Bu Sri mulang anak-anake maca lan nulis",Wong tuwa iki percaya yen pendidikan kuwi penting kanggo masa depan anak,"Saliyane iku, Pak Budi tansah nyritakake dongeng-dongeng tradisional kanggo ngajarake nilai-nilai moral",Anak-anak padha ngresapi lan seneng karo kegiatan iki
Food,Keluargane Wulan dadi seneng amarga manisan salak sing enak.,Manisan salak iku malah ora disenengi sapa wae.,Wulan duwe kebon buah salak ing pekarangan omahne,Buah salak iku manis lan renyah,Kerep banget Wulan nggawe manisan salak kanggo oleh-oleh tamu,Manisan salak iki dadi favorit ing keluargane
Death,Semua anggota keluarga kudu nganggo klambi ireng utawa putih sajrone upacara.,Kabeh wong ora nggatekake persiapan upacara.,"Waktu mbah Kakung seda, kabeh anggota keluarga padha kumpul",Wong-wong padha nangis lan ndedonga,Ana sing ngurus jenazah kanthi tradisi adat Jawa,Kain mori putih wis disiapake kanggo mbungkus jenazah
Family Relationships,Klompok tari Sri menang lomba tari tingkat kabupaten.,Klompok tari Sri ora bisa tampil amarga ora latihan.,Sri lan kanca-kancane nggawe klompok tari tradisional,Klompok tari iki asring diundang ing acara-acara desa,Kabeh anggota klompok padha semangat latihan,Sri dadi pemimpin klompok tari
Religious Holiday,Ketupat lan opor disajikake kanggo tamu sing teka.,Wong-wong nyiapake pizza lan pasta kanggo Lebaran.,"Sadurunge Lebaran, warga desa padha nyiapake ketupat lan opor",Tradisi iki dijaga turun-temurun kanggo ngurmati leluhur,Saben omah mesti ana ketupat lan opor,Kabeh kulawarga seneng lan kumpul bareng
Daily Activities,Dolanan tradisional iki tetep dilestarikan ing desa.,Desi lan Rina bosen dolanan lan milih nonton TV.,Desi lan Rina sering dolanan ing alun-alun desa,"Ing kono, ana akeh dolanan tradisional sing bisa dimainake",Desi lan Rina seneng dolanan gobak sodor lan engklek,Kabeh warga desa seneng ndelok bocah-bocah dolanan bebarengan
Art,Bagus terus njaga tradhisi gamelan.,Bagus ngliwati latihan lan ora main maneh.,Bagus iku penabuh gamelan sing trampil,Dheweke tansah latihan saben dina,Bagus diundang kanggo main ing pesta pernikahan adat Jawa,Wong-wong seneng banget karo penampilane
Pregnancy and Kids,Upacara sunatan lumaku kanthi lancar lan tenang.,Upacara sunatan ora dadi acara penting kanggo keluargane Wati.,"Keluarga Wati nglaksanakake upacara ""sunatan"" kanggo anak lanang sing umur 10 taun",Upacara iki minangka tanda kedewasaan lan tanggung jawab,Pesta diadani kanthi meriah ing omahe Wati,Kabeh tetangga lan sanak sedulur diundang
Religious Holiday,Siti lan keluargane uga nyiapake tempat kanggo tetamu sing teka.,Siti lan keluargane mung njupuk panganan saka warung.,Siti lan keluargane saben menjelang Idul Fitri mesthi nyiapake ketupat lan opor ayam,Keluargane Siti uga nggawe kue lebaran kaya nastar lan kastengel,Siti mbantu ibune masak ing pawon,Wong-wong ing desa padha nyiapake panganan kanggo silaturahmi
