topic,correct_ending,incorrect_ending,sentence_1,sentence_2,sentence_3,sentence_4
Daily Activities,Jati nglairake dheweke karo nyenengi.,Ayu ziarah menyang dhaharan nggonekake.,Ayu ora seneng nggonekake,Dheweke ora wani nggonekake,Ayu ora tau nggonekake,Ayu ngeri karo nggonekake
Family Relationships,Lestari bisa ndhèrèk karo sesama lan mènèhi pituduh.,Lestari duwe rasa welas asih karo sesama lan ora bisa ndeleng wong ing Jawa kena patah hati.,Lestari duwe rasa welas asih karo sesama,Dheweke kerja ing organisasi sosial ing Jawa,Lestari ora bisa ndeleng wong ing Jawa kena patah hati,Lestari terus ndhèrèk karo sesama
Food,Ayu ngelakoni terapi sing bener supaya rambute ora rontok.,Rambute Ayu rontok amarga leren.,Ayu lagi lara amarga rambute rontok,Rambute Ayu terus rontok amarga leren,Ayu nindakake terapi,Kondisi rambute Ayu tambah parah
Socio-religious aspect of life,Kirana tindak bersetubuh karo kanca-kancané.,Kirana ora bersetubuh karo kanca-kancané.,Kirana ndeleng wong tuwa seda ing désané,Kirana ora bisa bersetubuh karo kanca-kancané,Kirana milih nglakokaké ritual slametan,Kirana ora tau yèn désa kasebut ora ana ritual slametané
Religious Holiday,Rama sukses nggawe gegedhé kanggo dibagikaké marang warga.,Rama kasil nggawe gegedhé kanggo dibagikaké.,Rama kudu nggawe gegedhé kanggo ngadhepi Idul Fitri,Rama sinau cara nggawe gegedhé kanggo dibagikaké,Rama kudu nggawe gegedhé kanggo dibagikaké marang warga,Rama wis sinau cara nggawe gegedhé saka kakek
Socio-religious aspect of life,Lintang tuku obat tradisional kanggo ibune saka pasar tradisional.,Irfan ora nindakake Salat Tarawih.,"Kacap malem Jumat, keluarga Irfan nglakoni Salat Tarawih",Irfan kepengin ngleksanani salat iki bareng keluargane,Irfan ora bisa salat yen ora bareng keluargane,Salat Tarawih ora bisa dibatalake
Death,Kulawarga kudu njaga jenazah nganti tekan upacara selesai.,Kulawarga mung ngiring jenazah nganti cedhak papan.,"Nalika sedina kematian simbah sedulur, kulawarga kudu nindakake upacara adat",Upacara kasebut dadi tradisi kanggo ngormati leluhur,Kabeh kulawarga kudu ngiring jenazah nganti tekan papan,Kulawarga kudu nganggo busana ireng
Family Relationships,Ima matur nuwun karo bapak.,Santi krasa wedi karo sedulure.,"Opo mbok iki wengi, Santi bakal tindhak maringi dheweke sedulur karo masjid",Santi matur nuwun karo ibune,Santi matur nuwun karo sedulure,Santi krasa seneng karo sedulure
Food,Diah tuku es krim khas Solo sing rasané mirah.,Budi tuku panci masak sing ora mirah.,Budi lagi nonton acara masak ing youtube,Budi kepengin tuku panci masak,Budi temu panci masak sing ora mirah,Budi ora paham carane milih panci masak
Socio-religious aspect of life,Sinta tansah ndedonga ing masjid.,Sinta ora ndedonga maneh.,Sinta ora tansah ndedonga,Sinta seneng ndedonga ing masjid,Sinta ndedonga supaya kabeh uripé lancar,Sinta ndedonga kanggo nggolek ampunan
Death,Yanti matur bawana marang leluhur.,Yanti ora gelem tinggal rame-rame.,Yanti ora gelem mangan sego,Yanti tansah matur bawana marang leluhur,Yanti ora gelem nanggapi dhawuh rama,Yanti tansah njaga rama ing kamar mayat
Religious Holiday,Siti malu nangis nanging rasa sedih tetep ana.,Ibu Siti kaya wis urip maneh sawise Siti melu acara takbiran karo keluargane.,Siti melu acara takbiran karo keluargane,Siti ora pengin nangis kanggo ibune,Ibu Siti wis seda setaun kepengin,Siti kaya ora seneng banget melu acara malam takbiran iki
Socio-religious aspect of life,Lani ora bisa nandur obat-obatan nalika lampu mati.,Pekarangan obat-obatan ing omahe Lani migunani banget kanggo kulawargane.,Lani duwe pekarangan obat-obatan ing omahe,Obat-obatan ing pekarangan Lani ora bisa urip,Omahe Lani ngalami pemadaman listrik,Kulawargane Lani isih bisa nggunakake obat-obatan kaya biasane
Daily Activities,Wisma iki duwe suasana kang tenang.,Wisma iki duwe suasana kang ramai.,Wisma iki duwe halaman kang luas,Wisma iki duwe taman kang indah,Wisma iki duwe pohon-pohon kang rindang,Wisma iki duwe lingkungan kang nyaman
Art,Saya kasil njajal kethoprak.,Saya ora kasil njajal kethoprak.,Saya ngguyu kethoprak ing omah,"Saya wis njajal kethoprak, nanging ora kasil",Saya tansah latihan kethoprak,Saya ora kabisan njajal kethoprak
Daily Activities,Pak Sutomo nglakoni sepeda bareng karo kanca-kanca.,Pak Sutomo ora nglakoni sepeda maneh.,Pak Sutomo duwe hobi nglakoni sepeda,Dheweke nglakoni sepeda saben esuk,Ora jarang wong liya nglakoni sepeda bareng karo Pak Sutomo,Pak Sutomo ora seneng nglakoni sepeda dhewe
Family Relationships,Rina mangan ing omah sarengan karo ibune.,Lesti lungguh sendirian ing kamar.,Lesti ora gelem lungguh bareng karo sedulur-sedulur,Lesti lungguh ing kamar,Sedulur-sedulur Lesti lungguh ing ruang tamu,Sedulur-sedulur Lesti ngajak Lesti lungguh bareng
Daily Activities,Wengi banjur milih filem petualangan.,Wengi tansah ngantuk ing ruang tengah.,Wengi wes ora ngantuk,Dheweke wes kersa wangsul alas nganti jam 10 bengi,"Sawise wangsul alas, Wengi langsung lungguh ing ruang tengah",Dheweke kersa milih filem kanggo ditonton
Daily Activities,Angga ngangkat nganggo tangan loro-lorone.,Angga ngangkat nganggo tangan kiri wae.,Angga kudu ngati-ati nalika ngangkat barang,Angga kudu ngangkat barang sing wus diatur,Angga kudu ngangkat nganggo tangan kirine,Angga kudu ngangkat nganggo tangan kanane
Agriculture,Siti ora seneng mangan pangan sing akeh.,Sas dadi wong sepuh ing ngolah sawah.,"Sas miturut tradisi, wong Jawa kudu ngolah sawah sadurunge musim kemarau",Sas kudu ngolah sawah karo wong sepuh,Sas ora tau cara ngolah sawah,Sas ditawari ngolah sawah karo wong sepuh
Socio-religious aspect of life,Kiki ngundang ibune tuku kuih.,Rina mung bisa nonton karo katonan wewayangan.,Rina wis susah tangi karo katonan wewayangan,Rina karo ibune susah nonton karo wewayangan saka kemarin,Rina ngrungokake katonan wewayangan sing metu saka ndalem,Ibune Rina nerangake babagan ngracik wewayangan sing metu
Daily Activities,Surya tetep lunga sekolah nganggo sepeda anyare.,Ayu kirim rujak marang pacare.,Ayu kepengin mangan rujak ing pasar,Ayu tuku rujak nganggo dhuwit sekolah,Ayu kudu mangan rujak ora nganti jam 3 esok,Ayu kepengin mangan rujak ing omah
Agriculture,Kakek kasil macak pari lan bisa nggawe para wong tani enom.,Aku bakal milih nandur pari kanggo mangsa ngarep.,Aku lan ibu sedoyo nandur pari ing sawah,Aku sinau babagan cara nandur pari saka bapak,Aku lan ibu milih werna pari kang paling bagus,Aku ora suka nandur pari amarga aku milih nggoleki wong kang nandur pari
Socio-religious aspect of life,Rina seneng ndelok wayang kulit karo bapakne.,Rina ora seneng ndelok wayang kulit maneh.,Rina seneng ndelok wayang kulit,Dheweke suka nonton lakon carita Ramayana,Rina seneng nonton wayang ing wengi,Rina ora jarang njupuk gambar wayang
Wedding,Warga sukses ngatur acara mantenan nang sawah.,Warga gagal ngatur acara mantenan nang sawah.,Lurah desa menehi dhawuhan marang warga,Warga kudu ngatur acara mantenan,Warga ora menehi kabar marang lurah,Warga ngatur acara mantenan nang sawah
Daily Activities,Lesti nglairake dheweke karo nyenengi.,Jati ziarah menyang dhaharan nglairake.,Jati ora seneng nglairake,Dheweke ora wani nglairake,Jati ora tau nglairake,Jati ngeri karo nglairake
Wedding,Ayu lan Adi kudu siyap nyambut tamu.,Ayu lan Adi uga kudu mangan tanpa pirang-pirang.,Pernikahan Adi lan Ayu dibandhingake kanggo minggu iki,Adi lan Ayu wis suwe ngrancang pernikahan iki,Ayu wis siyap nganggo busana pengantin khas Jawa,Pernikahan iki bakal dihadiri dening akeh tamu
Traditional Games,SMP Yogyakarta nganakake lomba iki saben setaun.,SMP Yogyakarta nganakake lomba iki kanggo nguji kemampuan.,SMP Yogyakarta nganakake lomba tradisional,Lomba kapisan yaiku mocopat karo guru lan siswa,Wakil saka saben kelas nyiapake kanggo nglawan wakil guru,Kompetisi kasebut sengit
Socio-religious aspect of life,Mula Ratna disengiti.,Yoga ora bisa menehi kalodhangan kaping pindho marang wong kang gawe salah marang dheweke.,Sari njaluk kesempatan kapindho marang Yoga,Sari janji ora bakal mbaleni kesalahan sing padha,Yoga ora percaya karo omongane Sari,Yoga milih ninggalake uripe Sari
Traditional Games,Yoga lan kanca-kancane adus luwih semangat main Congklak.,Yoga lan kanca-kancane milih main Dakon.,"Wis rampung sekolah, Yoga lan kanca-kancane adus marani Congklak ing warung",Yoga seneng bangat main Congklak amarga bisa nglebur bingkeke,Yoga lan kanca-kancane milih posisi masing-masing,"Yoga bakal dadi ""pemain"" ing mainan iki"
Wedding,Yunita lan Arman nganakake pertemuan karo wong tuwa marang wong tuwa kanggo nemu lokasi pernikahan kang cocok.,Yunita lan Arman langsung njupuk keputusan nentuk lokasi pernikahan tanpa nggoleki pendapat saka wong tuwa.,Yunita lan Arman iku wis ngetokake rencana pernikahan,Yunita wis njupuk model kebaya kanggo dianakake ing dina pernikahan,Arman iku wis njupuk model beskap kanggo dianakake ing dina pernikahan,"Nanging, Yunita lan Arman durung nemu lokasi pernikahan"
Family Relationships,Wahyu wiwit ngerti yèn uripe ora kaya sing wani.,Wahyu ora gelem ngerti yèn uripe ora kaya sing wani.,Wahyu wani karo wong sing wis cilik,Wahyu ora tau ketemu karo wong sing wis cilik,Wahyu nyoba ngilangake rasane,Wahyu kudu ngerti yèn uripe ora kaya sing wani
Art,Pak Tono nganggawe kerajinan tangan nganggo kayu jati.,Mbak Dewi ora seneng nganggawe nari tradisional.,Mbak Dewi seneng nari tradisional,Dheweke sinau nari nganggo guru,Aku tansah nuduhake mbak Dewi,Mbak Dewi seneng nganggawe nari tradisional
Wedding,Lestari siyap ngandakake tranggahing kanggo dadi pengantin.,Sinta ora bisa nganggo gegoden pengantin amarga kudu nderek tradisi.,Sinta seneng nggunakake gegoden pengantin ing adicara panganten Jawa,Sinta wis nerangaken gegoden pengantin karo kanca-kancane,Sinta kudu nganggo gegoden pengantin kanggo dadi pengantin,Sinta kudu siyap dadi pengantin
Religious Holiday,Rama ora kapenak maca Barjanji.,Rama dadi pembaca Barjanji ing kulawarga.,"Saben wengi Maulid, Rama tansah kumpul karo kulawarga ing omah kanggo maca Barjanji",Rama penasaran lan pengin nyoba maca Barjanji sendiri,Rama sinau maca Barjanji saka ibune,Rama taksih cilik nanging pengin dadi pembaca Barjanji ing kulawarga
Religious Holiday,Yogie wis tau nggawe petasan sadurunge.,Petasan ora enak didol.,Yogie wis nelasah wengi saking bledug petasan ing kutha,Yogie ora weruh petasan ing dalan,Yogie mesti nggawe petasan piyambak,Yogie kudu nanggapi wong-wong sing mbedhug petasan
Traditional Games,Rina lan keluargane tambah ceria.,Permainan iki dimainake dening wong dewasa.,Kumpulan anak-anak cilik nganakake permainan tradisional Javanese,Permainan iki karo mainan Cublak-Cublak Suweng,Cublak-Cublak Suweng yaiku permainan tradisional kanggo ngetes kecepatan lan keterampilan,Anak-anak cilik seneng main permainan iki
Fisheries and Trade,Budi kasil nandur iwak ing tambak.,Budi ora kasil nandur iwak ing tambak.,Budi kudu milih iwak kang seger kanggo nandur,Budi kudu njaga tambak supaya iwak ora mati,Budi ora gelem njaga tambak saengga tambake rusak,Budi ora tau bakal kasil nandur iwak
Traditional Games,Ibu main wayang karo tante amarga tante ibu seneng karo ibu.,Ibu ora seneng main wayang amarga tante ibu marah.,Ibu main wayang,Ibu main wayang karo tante,Wayang iku mainan tradisional Jawa sing paling lucu,Ibu seneng karo tante
Art,Rara disenengi wong akèh amarga gerakane.,Rara ora gelem njumbarake gerakane.,Rara nduwé kekarepan kanggo dadi penari tradhisional,Rara sinau gerakan-gerakan penari tradhisional,Rara ora tau yen dhèwèkè bakal disenengi penonton,Rara nduwé kekarepan kanggo njumbarake seni
Wedding,Rizky lan penganten putrinya ngerayakake dina panganten karo gembira.,Rizky ora ngerayakake dina panganten amargi busana ora usai dibuat.,Rizky bakal dadi penganten priya,Rizky kudu ngerayakake dina panganten karo adat Jawa,Rizky tansah nggawe busana kanggo dina panganten,Rizky bakal nggawe busana karo bahan katun
Food,Ayu menehi krupuk sing enak marang wong sing karepe ing warung.,Ayu menehi krupuk sing enak marang wong sing karepe ing kamar mandi.,Ayu lagi nggawe krupuk,Ayu nggawe krupuk karo rasa istimewa,Ayu seneng menehi krupuk sing enak marang wong sing karepe,Ayu bakal menehi krupuk sing enak marang wong sing karepe
Wedding,Dina lan Rama wis siap karo upacara pernikahan kanggo nglaksanakake sumpah setia.,Pernikahan Dina lan Rama ora nglaksanakake amarga ora siap karo dekorasi.,Pernikahan Dina lan Rama bakal nglaksanakake ing Pendopo Agung,Pendopo Agung iku panggonan kanggo nglaksanakake upacara pernikahan,Dina lan Rama wis siap karo pakaian lan dekorasi kanggo upacara pernikahan,Pernikahan Dina lan Rama bakal nglaksanakake esuk besok
Death,Nalini nganggo busana ireng kanggo ngluhuri sedhulure.,Nalini nganggo busana warna-warni nalika sedhih.,Nalini sedhih kacilake seduluripun,Wong Jawa kudu nglakoni upacara adat kabeh,Nalini kudu ngurus jenazah sedhulure,Wong Jawa kudu nganggo busana ireng nalika sedhih
Socio-religious aspect of life,Lestari ndedonga bareng-bareng karo warga ing masjid.,Yayan ora usah mbiyantu ing upacara.,Yayan wis siyap kanggo upacara Tedhak Siten,Yayan tansah latihan ngibadah lan mbiasaake diri,Yayan ndedonga yen upacara bisa kasil,Yayan tansah ngateni wewehana lan celaningan
Family Relationships,Ibu tansah nyawang bocah-bocah ing plataran ngarep.,Ibu ora ndedonga kanggo bocah-bocah ing plataran ngarep.,Ibu duwe omah ing plataran ngarep,Dheweke tansah nyawang plataran ngarep,Ibu ndedonga kanggo bocah-bocah sing dolanan,Ibu tansah ngajak bocah-bocah dolanan
Fisheries and Trade,Wahyu ora duwe uang akèh saka dagangane.,Wahyu dodol ikan sing alus.,Wahyu dodol ikan ing pasar,Wahyu kudu ngayomi ikan sing dibeli,Wahyu tansah ngayomi ikan sing dibeli,Wahyu ora milih ikan sing alus
Daily Activities,Retno maca ing ruang tamu.,Retno ora bisa maca ing kamar.,Retno nggawa buku kanggo maca,Retno ora bisa maca ing ruang tamu,Retno nyiapake bantal lan selimut,Retno kudu maca ing kamar
Traditional Games,Gatheng nglatih bocah cilik nglawan rasa takut.,Gatheng kanggo nglatih bocah cilik dadi wong dewasa.,Bocah cilik ing Jawa Tengah milih dolanan gatheng,Dolanan iki uga kondhang minangka dolanan tradisional,Bocah cilik banget seneng main gatheng,Gatheng uga bisa nglatih kemampuan konsentrasi
Food,Ayu milih mangan kanggo mangan ing warung makan kang legendaris.,Denta milih mangan kanggo mangan mangan kanggo mangan.,Denta tansah milih mangan ing warung makan kang legendaris,Denta milih mangan kanggo mangan ing warung makan kang legendaris,Denta tansah milih mangan kanggo mangan ing warung makan,Denta milih mangan kanggo mangan kanggo mangan
Traditional Games,Damar wedi ngomong ing umum nanging tetep main congklak.,Damar nglatih awake dhewe dadi ahli congklak.,Damar kepengin dadi ahli dolanan congklak,Damar pengin menehi semangat kanggo wong liya,Damar kepengin uripe migunani,Damar seneng ngomong umum
Food,Diah milih ngangkat sate karo lidi kang wajar.,Indra ora bisa mangan rujak kang bener.,Indra milih mangan rujak kanggo sarapan,Indra ora tau yen rujak kasebut ora kudu dimakan karo nasi,Indra kesel amarga ora ngerti cara mangan rujak kang bener,Indra milih njupuk rujak liya kanggo makan
Religious Holiday,Aldo lan Lesti bangga karo karyane.,Aldo lan Lesti ora suka karo dekorasi sing dibuat.,Aldo lan Lesti kudu nggawe dekorasi nalika hari raya Natal,Aldo lan Lesti kudu nggawe lampu kaca lan dekorasi lonceng,Dheweke kudu nambahake warna-warna Natal yèn lampu kaca wis rampung,Lampu kaca sing dibuat Aldo lan Lesti paling bagus
Fisheries and Trade,Lesti nyenengi kelompok ikan ing laut lan dadi nelayan kang tangguh.,Lesti ora bisa nyenengi kelompok ikan ing laut amarga ora kuwati.,Lesti kepingin dadi wong kang tangguh nglawan urip nelayan,Lesti kepengin nyenengi kelompok ikan ing laut,Lesti ora pengin lemes,Lesti nyenengi kelompok ikan ing laut
Pregnancy and Kids,Lesti njaga bocah cilik karo kasih sayang.,Ani njagani awake dhewe.,Ani wis duwe bayi cilik sing umure 4 sasi,Ani njaga bayine karo sabar lan tanggung jawab,Bayine lagi ngayuh karo Ani,Ani njaga bayine sing lagi ngayuh
Pregnancy and Kids,Vina njaga bayine supaya sehat lan kuwat.,"Vina menehi panganan kang ora bergizi, mula bayine dadi lara.",Vina kudu ngopeni bayine kang umur siji wulan,Vina kudu ngopeni bayine nganggo cara kang bener,Vina menehi susu ibu marang bayine,Vina uga menehi panganan kang bergizi
Art,Sinta ngelakoni terapi supaya bisa ndengen swara sulinge.,Sinta ora bisa ndengen swara sulinge amarga ora pernah belajar.,Sinta kangen dengen swara sulinge,Sinta njaluk mboknya belajar nggunakake suling,Sinta kangen ndengen swara sulinge,Sinta njaluk mboknya ngajari nggunakake suling
Agriculture,Siti diwenehi lemah sing luas.,Siti ora mau njaluk pitulung marang wong liya.,Siti weruh lemah sing subur,Siti wedi yèn ora bisa ngolah lemah sing adil,Siti ngeluh marang bapake yèn ora bisa ngolah lemah sing lancar,Bapake nerangake marang Siti babagan adil lan kejujuran
Fisheries and Trade,Ani kerja bareng karo ibune.,Ani tuku ikan saka supermarket.,Ani wis duwe toko ikan,Toko Ani iki dhuwure ninggal toko liyane,Ani kudu tuku ikan saka nelayan,Ani ora tau milih ikan sing seger
Art,Baworo dadi jawara penari Jathilan ing festival seni.,Baworo mandhek sinau tari Jathilan lan milih hobi liyane.,Baworo wes sinau tari Jathilan wiwit cilik,Baworo pinter tarian lan pinter nguneman,Dheweke nduwene kekarepan dadi penari terbaik ing kutha,Baworo latihan luwih kenthel supaya bisa dadi jawara
Daily Activities,"Ora let suwe, pasaran wis tutup.",Dompet Dewi isih kebak wadhah.,Sore iki Dewi lunga sang anggon kereta karo ibune,Ibune Dewi arep tuku sayuran ing pasar,Dewi pinter banget mbukak dompet lan milih sayuran,Dompet Dewi ora ngalami kacilakan
Pregnancy and Kids,Yunita kudu sinau tatacara njupuk panemu kanggo bayi.,Yunita kudu sinau tatacara njupuk panemu kanggo wong diwasa.,Yunita wis nglairake bayi,Yunita kepengin njupuk panemu karo bayine,Yunita wis sinau tatacara njupuk panemu,Yunita kepengin njupuk panemu karo bayine nalika bayine wis gedhe
Fisheries and Trade,Sakit mas nggayuh bocah cilik supaya ora nimpukake kanggep ikan.,Sakit mas nyenengi bocah cilik amarga ora nimpukake kanggep ikan.,Sakit mas ingkang seneng sekali nganggep ikan ing wadhuk,Sakit mas ngrasakake ikan karo cekelan kanggo nggedhekake ikan,Sakit mas uga nyetak ikan kanggo dianggep,Sakit mas mangertos bocah cilik saka desa nimpukake kanggep ikan ing wadhuk
