topic,correct_ending,incorrect_ending,sentence_1,sentence_2,sentence_3,sentence_4
Fisheries and Trade,Joko njaluk bantuan saka nelayan kanggo ngolah ikan anyar.,Dheweke putus asa lan mlebu ing utang.,Joko wis duwe usaha jualan ikan asin,Sing paling laris iku bandeng asin,Dheweke arep nambah jenis ikan asin,"Nanging, dheweke bingung piye carane ngolah ikane"
Pregnancy and Kids,Bayu lan kanca-kancané ora nemu bola lan mung bisa mesem.,Bayu lan kanca-kancané nemu bola lan seneng.,Bayu lan kanca-kancané mainan bola ing alun-alun,Bayu nindakake tendangan kanggo nggolke bola,Bola iku malah mlebu ing dalem kali,Bayu lan kanca-kancané langsung nguber bola
Death,Bayu ora gelem ngelakoni ritual slametan maneh.,Bayu padha nglakoni ritual iki saban dina.,Bayu padha nglakoni ritual slametan,Bayu wis tau wis wangsul saka sakit,Bayu kudu nindakake ritual iki saban dina,Bayu ora gelem ketinggalan
Wedding,"Dina ora gelem ngalah, tapi kanca-kancane wis lelah.","Dina dadi ratu, kanca-kancane dadi wong cilik.","Wis wengi, tapi Dina lan kanca-kancane tansah dolanan",Dina lan kanca-kancane main kethoprak,"Dina dadi ratu, kanca-kancane dadi wong cilik",Dina ora gelem kalah
Traditional Games,"Yanto ngalah, lan Joko seneng.","Joko ngalah, lan Yanto seneng.",Joko lan Yanto iku seduluran sing apik,Sing dadi hobi barengane iku main karambol,"Sing dadi masalah, Yanto ora tansah menang",Joko ngajak Yanto main karambol nang pendhapa
Fisheries and Trade,Sri njupuk ikan ing pasar lan njual marang wong liya.,Sri ora gelem njupuk ikan.,Sri pengin jual ikan,Ikan sing dipun jual iku kudu seger,Sri pengin dadi wong sing sukses,Sri ora gelem dadi wong miskin
Daily Activities,Joko tuku sepeda anyar nggo nggolek duwit.,Joko ora duwe duwit kanggo tuku sepeda anyar.,Joko arep tuku sepeda anyar,Sepeda anyar iku apik lan canggih,Joko pengin nggo nggowo barang jualan,Sepeda lawase wis rusak
Agriculture,"Sawahipun kasil, tapi ora nganti.",Ratih lan sedulur-sedulure ora ngerti carane nggarap sawah.,Ratih lan sedulur-sedulure arep nggarap sawah,Sawahipun wis siap,Ratih lan sedulur-sedulure mulai nggarap,Sawahipun ora kasil
Daily Activities,Jamane ilang saka dalan.,Wulan ora weruh jamane ilang.,Wulan ora weruh jamane ilang,Jamane ilang saka kamare,Wulan wis nyoba nyari nang dalan,"Nanging, jamane ora ketemu"
Religious Holiday,"Sinta mboten ngerti cara nggawe sesajen, dheweke mboten ngerti tradisi Jawa.","Sinta lan kanca-kancane nyiapke upacara Galungan, dheweke ngerti tradisi Jawa.",Sinta lan kanca-kancane lagi nyiapke upacara,Upacara iku diwenehake pas Galungan,Sinta ngajak kanca-kancane nyiapke sesajen,Sinta ora tau nyiapke sesajen
Wedding,Tika lan Rama wis nglakoni Midodareni ing dalem omah.,Tika lan Rama wis nglakoni siraman.,Tika lan Rama arep nglakoni Midodareni,Tika wis nyiapin busana lan sesajen,Rama ora gelem nglakoni Midodareni,Tika lan Rama wis ngundang seduluran lan tetangga
Wedding,Ning lan Bagus resmi dadi pasangan.,Ning lan Bagus ora resmi dadi suami lan istri.,"Ning rumiyin, dina Minggu, keluarga lan sanak sedulur bakal ngumpul ing acara pernikahan",Ning lan Bagus wis nyiapke kabeh sesajen lan seserahan,Dheweke ora lali ngundang tetangga lan kanca-kanca,Ning lan Bagus wis nyiapke busana lan undangan
Art,"Dina ngerti yen budaya Jawa kudu dilestarikan lan disebarake, nanging ora kudu ditolak lan ditakokake.",Dina ora seneng karo tetanggane sing ora ngerti gamelan.,Dina ora seneng karo tetanggane,"Miturut dina, tetanggane ora ngerti budaya",Dina ngelarang anak-anak dina dolanan karo anak tetanggane,Dina ora seneng karo tetanggane sing ora ngerti budaya Jawa
Socio-religious aspect of life,Dina nggawe jamu lanang.,Dina ora ngerti jamu sing pas.,Dina arep nyambut tamu agung,Dina nggawe jamu,Dina nggawe jamu kudu pas,Dina ora entuk jamu sing pas
Art,Ratih nyanyi bareng kawan-kawane.,Ratih ora nyanyi amarga ora berani.,Ratih seneng nyanyi,Suarane apik lan merdu,Ratih pengin nyanyi ing acara sekolah,Ratih ora berani nyanyi saka panggung
Fisheries and Trade,Pak Slamet tuku bandeng sing liyane kanggo dipasarke.,Pak Slamet ora nguripi keluarga.,Pak Slamet duwe tambak bandeng,Bandeng sing dipasarke ora laku,Pak Slamet ora duwe duwit kanggo nguripi keluarga,Pak Slamet njaluk bantuan marang wong tuwane
Death,Sinta lan Rama padha nggandheni sesaji lan doa kanggo bapake.,Sinta lan Rama padha ora nangis.,Sinta lan Rama padha duka,Bapak Sinta mati lan arep dikubur,Sinta lan Rama padha nangis lan ora bisa turu,Sinta lan Rama padha ora mangan
Religious Holiday,Ning ora bisa nyetak buku.,Ning nyetak buku lan njupuk ing sekolah.,Ning wis entuk tugas sekolah sing rumiyin,Ning kudu nyetakke buku lan njupukke ing sekolah,Ning ora duwe duwit,Ning arep njupuk buku ing sekolah
Pregnancy and Kids,"Wahyu nglakoni tradisi ""Mitoni"" karo panganan sing luwih sehat kanggo bayine.",Wahyu ora ngerti yen bayine isih cilik kanggo mangan panganan manis.,Wahyu duwe anak lan duwe tanggung jawab anyar,"Wahyu pengin nglakoni tradisi ""Mitoni"" kanggo bayine",Wahyu nyiapke sesajen lan panganan,Wahyu ora ngerti yen bayine ora doyan mangan panganan manis
Family Relationships,Sinta sadar yen hubungan iku luwih apik yen saling respek lan ngalah.,Sinta lan Sinta ora ngomong maneh lan hubungan rumit tetep ana.,Sinta lan Sinta duwe hubungan sing rumit,"Sinta ora seneng karo Sinta, nanging Sinta seneng karo Sinta",Sinta ora ngerti piye carane nindakake Sinta,Sinta milih ngalah lan ora ngomong maneh
Wedding,Wulan ngajak wong tuwane ngombe jamu bareng pas acara siraman.,"Wulan ora duwe tradisi jamu, soale dheweke ora duwe wong tuwane.","Wis saben dina, Wulan ngombe jamu",Jamune dijamu marang wong tuwane,Wulan arep kawin karo wong sing dadi pacare,Wulan seneng yen wong tuwane duwe tradisi jamu
Daily Activities,"Bayu lan kanca-kancane ngalah, lanang-lanang iku menang.","Bayu lan kanca-kancane ora gelem ngalah, lanang-lanang iku kalah.",Bayu lan kanca-kancane main bola,Bola sing digawe lanang-lanang iku luwih apik,Bayu lan kanca-kancane ora gelem kalah,Bayu ora gelem ngalah
Fisheries and Trade,Mula Joko disenengi ing pasar.,Lele-lelene Joko ora laku.,Joko kuwi wong pinter ngurip,Joko duwe tambak lele sing apik,Sing saben dino dipasaraké ing pasar,Lele-lelene apik lan sehat
Wedding,"Wisnu lan Wulan kawin ing pendhapa, nanging Wulan ganti baju kawin.",Panjenengane ora gelem ganti baju.,Wisnu lan Wulan arep kawin,Wulan wis nyiapin baju kawin,Panjenengane arep kawin ing pendhapa,Panjenengane ora gelem ngganti baju
Socio-religious aspect of life,Wisnu ora ngerti babagan wayang kulit.,Wisnu weruh wayang kulit.,Wisnu lagi nonton wayang kulit,"Sugih lan santun, dalang wayang iku",Wisnu ora ngerti babagan wayang kulit,Wisnu ora weruh wayang kulit
Family Relationships,"Wisnu lan wong tuwane nolongake Wulan, lan akhirnya tumpeng sing ilang ketemu.","Wulan ora entuk tumpeng, lan keluarga Wisnu ora iso slametan.","Wis wayahe slametan ing desane, lan keluarga Wisnu diundang","Wisnu lan adheke, Wulan, kudu nganterake tumpeng lan lauk pauk","Sajrone, Wulan ora entuk tumpeng sing wis disiapake",Dheweke bingung lan ora ngerti piye carane
Fisheries and Trade,"Siska seneng, iwak e laris.",Siska ora gelem jualan maneh.,Siska pengin nyoba jualan ing pasar,Siska tuku iwak ing pasar pungkasan,Siska tuku iwak sing apik lan segar,Siska pengin jualan iwak sing apik
Pregnancy and Kids,Bayu lan kanca-kancane padha seneng main game.,"Yen ora resik, kanca-kancane bakal kena sanksi.",Bayu lan kanca-kancane padha seneng main game,Game sing padha diwenehi kanca-kancane game online,Game online iku padha nggawe kanca-kancane ora resik,"Yen ora resik, kanca-kancane bakal kena sanksi"
Pregnancy and Kids,"Pak Budi ngobrol karo Bu Budi, ngomongake nama sing apik.","Pak Budi ora tau pikir, dheweke ngasih nama sing apik nalika anak lanang lahir.",Pak Budi lagi nyambut anak lanang,Dheweke seneng banget,Pak Budi pengin ngasih nama sing apik,Pak Budi ora tau pikir
Death,Joko ora bisa nglakoni tradisi slametan kanggo bapake.,"Joko ora bisa nglakoni tradisi slametan kanggo bapake, nanging kanca-kancane padha nggih nggih nggih.",Joko ora duwe bapak,Ingkang bapakipun wis mati saka siki,Ingkang bapakipun mati saka sakit kanggo wong tuwa,Joko ora duwe duwit kanggo nombokake biaya perawatan
Wedding,Sasi lan Joko nglakoni upacara kawin Jawa sing kompleks.,Sasi lan Joko nolak tradisi lan nglakoni resepsi modern.,Wis ora sabar menawa kawitane,Sasi lan Joko wis nentokake tanggal lan waktune,Sasi wis nyiapake baju pengantin lan sesajen,Undangan wis disebarake marang seduluran lan tetangga
Family Relationships,Wulan ngalah lan nonton film sing kanca-kancane pilih.,Kanca-kancane ora gelem nonton film sing Wulan pilih.,Wulan lan kanca-kancane nonton bioskop,Wulan ora gelem nonton film kasebut,Kanca-kancane ngajak nonton film liyane,Wulan ora gelem
Family Relationships,Bayu nanya karo wong liya.,Bayu ora seneng nonton wayang kulit.,Bayu pengin nonton wayang kulit,Bayu ora tau nonton wayang kulit saka ndadep,Bayu nonton wayang kulit saka njero,Bayu ora ngerti critane wayang kulit
Religious Holiday,Natal iku momen kanggo Bayu lan keluarga padha ngumpul.,Bayu lan keluarga ora bisa nyambut Natal.,Bayu lan keluarga padha nyiapake nyambut Natal,Bayu lan keluarga padha nggawe kue lan opor,Bayu seneng banget nggawe kue,Bayu padha nggawe kue lan nggawe opor
Family Relationships,Rara lan pacare bubar.,Rara lan pacare tetep pacaran.,Rara duwe pacar anyar,Pacare Rara duwe watak sing apik,Pacare Rara ora duwe watak sing apik,Rara ora duwe watak sing apik
Religious Holiday,Dina lan kanca-kanca padha ngerti pentingnya nglakoni upacara kanggo ngucapke syukur.,Dina ora ngerti tradisi lan ora nyiapake upacara.,Dina lan kanca-kanca padha nyiapake upacara Galungan,Dina njaluk bantuan kanca-kanca kanggo nyiapake sesaji,Kanca-kanca padha njaluk Dina ngiringi upacara,Dina ora bisa njaluk bantuan wong tuwa
Socio-religious aspect of life,"""Aku yo pengin nyoba jamu, Mas,"" aku ngomong.","""Mendingan mangan buah, Mas,"" saranku.","""Lho, kok rabi-rabi, Mas?"" tanyaku kaget nalika ngeliat Mas Joko ngombe jamu","""Lagi pengin nyoba jamu, Mbak,"" jawab Mas Joko","""Tapi kan jamu iku rasane pahit, Mas,"" takonku maneh","""Aku pengin sehat, Mbak"
Traditional Games,Rara lan kanca-kancane tetep mainan lan nguri-uri budaya.,Rara ora gelem mainan maneh.,Rara lan kanca-kancane mainan layangan,Layangane Rara apik lan gedhe,Rara ora gelem kalah karo layangan kanca-kancane,Layangane Rara putus
Daily Activities,Bayu nggolek montir kanggo mbenerke motor.,Bayu ora duwe duwit kanggo mbenerke motor.,Bayu njupuk motor anyar,Motor anyar Bayu apik lan canggih,Bayu ngajak kanca-kancane dolan karo motor anyar,Motor anyar Bayu rusak
Daily Activities,Pak Joko tuku tiwul ing pasar.,Pak Joko ora tuku tiwul.,Pak Joko arep tuku tiwul,Tiwul iku panganan sing enak,Pak Joko arep tuku tiwul saka pasar,Pasar iku durung buka
Daily Activities,Ratih lan seduluré padha seneng lan bangga karo upacara adat.,Ratih ora sedia menawa baju adat padha rusak.,Ratih arep nglakoni upacara adat,Ratih wis nyiapin sakabeh perlengkapan lan baju adat,Ratih ngajak sedulure kanggo nuntun upacara,Ratih ora sedia menawa baju adaté padha rusak
Wedding,"Rara B luwih seneng yen Rara A ora ngundang dheweke, soale dheweke ora duwe duwit kanggo tuku baju anyar.","Rara B luwih seneng yen Rara A ngundang dheweke, soale dheweke pengin ngelakoni tradisi sungkeman.","Rara lan Rara kembar identik, tapi Rara A luwih ayu",Rara A wis arep kawin karo wong sing dadi pacare,Rara A lan pacare wis nentok tanggal lan tempat kawin,"Rara A ora ngundang Rara B, soale dheweke ora duwe hubungan karo Rara B"
Fisheries and Trade,Pak Lurah lan warga desa ngajari wong cilik iku cara nggarak tambak.,Wong cilik iku dipun ngucilake lan ora dipun tulungi.,Pak Lurah ngajak warga desa nggarap proyek tambak,Warga desa padha semangat,"Nanging, ana wong cilik sing ora ngerti cara nggarap tambak",Wong cilik iku malah ngancani proyek tambak
Death,Wisma lan keluarga nglakoni upacara pemakaman lan nyambut jenazah karo pakaian putih.,Wisma ora gelem nyambut jenazah lan mung nangis nganti ora kuat.,Wisma kaget banget yen dikabari bapakne meninggal,Dheweke langsung mudik saka Jakarta,Wisma nangis nganti ora kuat,Dheweke langsung nyambut jenazah
Traditional Games,Wulan ngajak temen-temen sekolah nonton lan dadi juara.,Wulan ora ngajak temen-temen sekolah lan kalah ing lomba.,Wulan dadi juara sae ing lomba karapan sapi,Wulan pengin ngajak temen-temen sekolah nonton,Karapan sapi iku acara tahunan,Wulan ora gelem ngalah
Traditional Games,Raka ora ngambek lan padha mainan karo temen-temen.,Raka ngambek lan ora arep mainan.,Raka lan temen-temen sekolah nang omah lan arep mainan,Dheweke padha milih mainan egrang,Raka ora entuk jatah egrang,Raka padha mainan karo temen-temen
Art,Dina lan Dika padha ora seneng wayang kulit maneh.,Dina lan Dika padha seneng wayang kulit.,Dina lan Dika padha nggoleki wayang kulit,Dina lan Dika padha seneng karo wayang kulit,Dina nemokake wayang kulit sing apik,Dika ora gelem ngalah
Socio-religious aspect of life,Mbakyu Ratih ora lali ngucapke suwun marang Gusti Allah.,Mbakyu Ratih nggunakake kembang kanggo nggawe jamu.,"Wis sawise sholat subuh, Mbakyu Ratih njupuk air ing sumur",Mbakyu Ratih nggunakake air iku kanggo mandi,"Sawise mandi, Mbakyu Ratih njupuk kembang kanggo sesajen",Mbakyu Ratih nggawe sesajen kanggo ngucapke suwun marang Gusti Allah
Family Relationships,"Bayu lan kanca-kancane nonton bareng, lan kabeh seneng.","Bayu ora ngajak kanca-kancane, soale dheweke pengin nonton sendirian.",Bayu dadi ketua kelas ing sekolah,Bayu pengin ngajak kanca-kancane nonton bareng,Kanca-kancane Bayu duwe rencana liyane,Bayu ora ngerti apa sing kanca-kancane pengin
Fisheries and Trade,Sinta lan Ratih ora ngerti yen ikane padha mati amarga ora diwenehi oksigen.,Sinta lan Ratih ora ngerti yen ikane padha mati amarga ora diwenehi mangan.,Sinta lan Ratih njupuk ikan ing kolam,Ikan-ikan iku padha munggah,Sinta lan Ratih ora tau ngapa-ngapain,Ikan-ikan iku padha mati
Socio-religious aspect of life,Bayu ngerti yen ritual spiritual iku perlu disesuaikan karo pribadi lan tujuan pribadi.,Bayu ora sregep maneh nglakoni ritual spiritual amarga nggawe dheweke ora nyaman.,Bayu lagi nyoba nglakoni ritual spiritual,Dheweke padha nglakoni yoga lan meditasi,Bayu ngerti yen dheweke kudu nglakoni ritual iku karo ati-ati,Ritual iku nggawe dheweke luwih sehat lan nyaman
Traditional Games,Dheweke putus asa lan ora arep main maneh.,"Bima seneng, lan Bayu ngalahake bolane.",Bayu lan Bima arep main karambol,"Bima ora duwe bola, Bayu pinjamake bolane",Bima nggoleki bolane sing ilang,Bayu lan Bima ora nemu bolane
Traditional Games,Siska latihan nganti apik.,"Siska ora latihan, tapi tetep pengin menang.",Siska seneng main egrang,Egrange apik lan kuat,Siska pengin menang lomba egrang,Siska ora tau nindakake latihan
Socio-religious aspect of life,Wisnu tuku jamu lan tansah tuku jamu.,"“Aku ora duwe kanca,” takonku maneh.","“Kowe duwe kanca apik,” kandhane nalika ngobrol karo kanca-kancane","“Aku ora duwe kanca,” wangsulku","“Kowe duwe kanca apik,” takonku maneh","“Aku ora duwe kanca,” jawabe"
Fisheries and Trade,Bayu lan kanca-kancane nggawe kompetisi mancing ing desane.,Mula Bayu lan kanca-kancane arang mancing maneh.,Bayu lan kanca-kancane seneng mancing,Mula dheweke nggawe kelompok mancing,Dheweke ngajak wong-wong desane mancing bareng,Mancing dadi tradisi sing disenengi wong-wong
Daily Activities,Sinta nindakake kursus nggawe kue.,Sinta ora weruh carane nggawe kue.,Sinta pengin nggawe kue,Sinta ora weruh carane nggawe kue,Sinta nindakake resep sing gampang,Sinta ora bisa nggawe kue sing apik
Traditional Games,Dina ngerti yen kudu nindakake gotong royong.,Dina ngalah supaya kanca-kancane ora ilang.,Dina lan kanca-kancane main karambol,Dina ora apik main karambol,Dina ngajak kanca-kancane main,Dina ngalah supaya kanca-kancane ora ilang semangat
Death,Ratih ngerti budaya lan tradisi lan tetep bantu ngresiki jenazah.,Ratih ora gelem ngerti tradisi lan ora bantu.,"Ratih dadi dokter lan disuwun bantuane ing acara ""Mitoni""","Ratih ora ngerti tradisi ""Mitoni"" lan kaget nalikane ngelihat prosese",Ratih ditugasi ngresiki jenazah,Ratih ora gelem lan nolak tugas
Socio-religious aspect of life,"Satrio ora ngerti apa sing salah, nanging dheweke tetep nglakoni ritual lan tapa.",Satrio ngerti yen dheweke salah lan langsung minta maaf.,Satrio kaget nalik ketemu wong sing padha nglarani,Satrio ora ngerti apa sing arep digawe,Satrio kepingin ngerti apa sing salah,Satrio dituduh lan disalahake
Agriculture,Siska minta bantuan karo tetanggane kanggo njajal tanam padi.,Siska ora weruh carane tanam padi.,Siska pengin njajal tanam padi ing sawah,"Saking semangat, Siska ora weruh waktune",Siska langsung njajal tanam padi,Siska ora ngerti carane tanam padi
Pregnancy and Kids,Ning lan keluarga nglakoni pasaran ing alun-alun.,"Ning ora nglakoni tradisi, mung ngucapke doa.",Ning rumiyin wis duwe anak,Ning pengin nglakoni tradisi pasaran ing anaké,Tradisi iku penting banget ing budaya Jawa,Ning pengin anaké dadi wong sing sukses lan sehat
Traditional Games,Jaka ora bisa main egrang.,Jaka ora duwe egrang.,"Wis jam 6 sore, lan bocah-bocah ing desane Jaka arep main egrang",Jaka ora duwe egrang,"Temene Jaka, Bagas, pinjamne egrang",Jaka ora duwe dhuwit marang Bagas
Religious Holiday,Bayu lan keluarga padha nyambut tamu lan padha ngucapke maaf.,Bayu lan keluarga padha nyiapake opor lan ketupat.,Bayu padha nyiapake nyambut tamu ing lebaran,Bayu lan keluarga padha nyiapake opor lan ketupat,Bayu seneng banget bisa nyambut tamu,Bayu ora ana ing omah
Religious Holiday,"Ning lan keluarga wis nentok tanggal lan jam kanggo mudik, nyatane wong tuwane ora ana ing omah.","Ning lan keluarga wis nentok tanggal lan jam kanggo mudik, tapi Ning ora takon restu marang wong tuwane.","Ning wis seneng banget, soale wis takon restu marang wong tuwane kanggo mudik",Ning lan keluarga wis nentok tanggal lan jam kanggo mudik,"Ning wis gawe persiapan kanggo mudik, mulai saka nyiapin oleh-oleh nganti baju kanggo mudik",Ning ora sabar pengen ketemu karo wong tuwane
Wedding,Joko salah njupuk undangan kawin.,Nur ora diundang ing kawin.,Joko lan Nur njupuk undangan kawin,Undangan kawin kasebut ora ana namane Nur,Joko lan Nur bingung,Nur ora diundang ing kawin
Art,Ana seneng karo budaya Jawa lan arep nguri-uri.,Ana ora duwe wong sing ngerti cara maene gamelan.,"Ning pasar kaget, Ana nemokake stand sing jual gamelan",Suarane gamelan iku anggun lan mendem,Ana tertarik lan arep tuku siji,Ana tuku gamelan lan arep nggoleki guru kanggo ngajari cara maene
Family Relationships,Wisnu seneng banget ngajak wong tuwane piknik.,Wisnu ora seneng karo wong tuwane.,Wisnu pengin ngajak kulawargane piknik,Wisnu pengin ngajak wong tuwane,Wisnu pengin ngajak wong tuwane nang pantai,Wisnu pengin ngajak wong tuwane nang pantai sing apik
