topic,correct_ending,incorrect_ending,sentence_1,sentence_2,sentence_3,sentence_4
Socio-religious aspect of life,Rina lan kanca-kancane kerja bareng ngresiki desa.,Rina ora melu upacara amarga sibuk.,Rina lan kanca-kancane ngadani upacara bersih desa,Upacara iki kanggo ngusir roh-roh jahat lan mbersihake desa saka bala,Wong-wong desa padha nggawa sesaji lan njaluk berkah,Upacara iki dianakake saben taun kanthi meriah
Wedding,Kabeh wong padha memuji kaendahan baju pengantin Dewi.,Dewi ora seneng karo baju pengantine.,"Sak durunge pesta pernikahan, keluarga Dewi nyiapake seserahan",Keluarga lan sedulur kabeh padha kumpul ing omah,Kabeh seserahan digawé kanthi apik lan rapi,Dewi lan calon bojone padha nyoba baju pengantin sing arep dienggo
Religious Holiday,Tradisi qurban iki njaga rasa solidaritas lan kepedulian marang sesama.,Sapi-sapi malah di dol ing pasar kanggo ngedol daging.,"Saben Idul Adha, Pak Joko lan warga desa padha nyumbang sapi kanggo qurban",Sapi-sapi iku disembelih ing lapangan desa,Daging sapi dibagiake marang warga sing kurang mampu,Bocah-bocah padha nonton proses qurban karo semangat
Death,Selamatan rampung lan kabeh sedulur mangan bebarengan.,Kabeh panganan diwenehake marang tetangga.,Mbok Rini lagi nyiapake sesaji kanggo selamatan sawise panguburan,Kabeh kulawarga padha kumpul ing omahe,Ana akeh panganan lan sesaji sing disiapake,Kabeh padha ngucapake donga kanggo arwah almarhum
Fisheries and Trade,Bu Siti seneng amarga bisa mbantu ekonomi tetanggane.,Bu Siti ora gelem nampa pesenan saka warung-warung.,Bu Siti adol iwak asin ing pasar,Iwak asin sing didol Bu Siti terkenal enak lan awet,"Saben dina, dheweke uga mbantu tetanggane sing butuh iwak asin kanggo dagangan","Dina iki, Bu Siti entuk pesenan akeh saka warung-warung ing kutha"
Pregnancy and Kids,Damar dadi luwih tenang lan ora kerep nangis maneh.,Wulan mutusake ora ngrungokake saran ibu-ibu kampung.,"Wulan lagi ngurusi bayi anyar, Damar",Bayi iki kerep nangis ing wayah wengi,Ibu-ibu ing kampung menehi saran kanggo ngrasakake minyak kelapa ing weteng bayi,Wulan nindakake saran kasebut
Food,Kanca-kancane seneng lan kepingin sinau nggawe wedang jahe dhewe.,Kanca-kancane ora ana sing nyoba wedang jahe.,Rina seneng banget karo wedang jahe,"Saben sore, dheweke mesthi nggawe wedang jahe dhewe",Rina percaya yen wedang jahe bisa njaga stamina lan kesehatan,Dheweke ngundang kanca-kancane kanggo ngombe bareng
Traditional Games,"Akhire, Yudi bisa ngalahake Dini karo semangat lan latihan.",Yudi langsung bisa ngalahake Dini tanpa latihan.,Yudi lan Dini dolanan benthik ing pekarangan,Benthik iku dolanan sing nduweni unsur kegesitan lan kekuatan,Dini luwih trampil dolanan benthik tinimbang Yudi,Yudi ora gampang nyerah lan terus nyoba
Traditional Games,Raka bangga lan seneng sing penting padha dolanan bareng.,Raka ora gelem dolanan layangan maneh.,Raka seneng dolanan layangan ing sawah,Raka nggawe layangan dhewe-dhewe,"Saben sore, kanca-kancane padha kumpul ing sawah kanggo adu layangan",Raka layangane paling dhuwur
Traditional Games,Lila golek kanthi teliti lan nemokake Joko.,Joko ora bisa ketemu Lila amarga nyumput kanthi apik.,Joko lan Lila dolanan petak umpet ing kebon,Petak umpet iku dolanan sing mbutuhake kegesitan lan akal cerdas,Lila dadi tukang golek lan Joko nyumput kanthi apik,Joko yakin yen Lila ora bakal nemokake dheweke
Death,Warisan kuwi diparingake kanthi adil marang kabeh ahli waris.,Warisan kuwi mung diparingake marang anak sulung.,Pak Rudi nemokake surat wasiat,Surat kuwi diwenehake marang anak-anak lan cucu-cucune,Isine surat wasiat yaiku babagan pembagian warisan,Pak Rudi maca surat kuwi kanthi seksama
Agriculture,Mbak Rina percaya yen upacara adat iki bisa ndadekake tandurane subur.,Upacara adat iki ora nduweni pengaruh apa-apa marang tandurane.,Mbak Rina duwe ladang sing subur,"Saben musim tanam, dheweke nindakake upacara adat kanggo nyuwun berkat",Kanca-kancane mbantu nindakake upacara kasebut,Upacara iki diwarisake saka simbah-simbah
Fisheries and Trade,Pak Tono saiki bisa mbiyantu tetanggane sing butuh iwak kanggo hajatan.,Pak Tono ora tau adol iwak lele marang sapa wae.,Pak Tono duwe kolam iwak lele ing mburine omah,"Saben dina, Pak Tono maringi pakan iwake kanthi rajin",Iwak lelene dadi gemuk lan sehat,Wong-wong desa kerep tuku iwak saka Pak Tono
Food,Klepon sing digawe Sinta luwih enak lan disuguhake kanggo keluargane.,Klepon sing digawe Sinta ora bisa dipangan amarga gosong.,"Sinta seneng banget karo klepon, jajanan tradisional Jawa sing digawe saka glepung ketan lan gula jawa","Saben wayah sore, dheweke mesthi tuku klepon ing pasar tradisional",Klepon kasebut digulung nganggo parutan kelapa sing seger,"Dina iki, Sinta arep nggawe klepon dhewe ing omah"
Family Relationships,Rina bisa ngrampungake PR-e kanthi apik lan ngerti materi pelajarane.,Rina tetep bingung lan ora ngerti materi pelajarane.,Rina njaluk bantuan marang paman Suryo kanggo ngrampungake PR sekolah,Paman Suryo seneng mbantu Rina,Dheweke ngajari Rina nganggo cara sing gampang dipahami,Rina seneng banget
Family Relationships,Agus ora tau nandur maneh.,Agus dadi trampil nang urusan kebon lan nguripake tradisi keluargane.,Agus sering mbantu bapakne nang kebon,Bapakne ngajari carane nandur lan ngurus tanduran,Agus seneng banget nalika panen tiba,Keluargane Agus uga ngundang tangga kanggo syukuran panen
Traditional Games,Rina njaluk Dimas supaya terus nyoba nganti bisa nemokake dheweke.,Rina ora gelem ndhelik maneh amarga ora enak karo Dimas.,Rina lan Dimas dolanan petak umpet ing omah gedhe,Rina pinter ndhelik lan Dimas kesulitan nggoleki,Rina ketemu papan ndhelik sing ora bisa ditemokake Dimas,Dimas akhirnya menyerah lan ngaku kalah
Art,Andi lan kanca-kancane menang lomba tari Reog.,Andi ngganti topenge dadi topeng modern.,Andi lan kanca-kancane nari Reog ing acara desa,Reog minangka seni tari sing ngugemi nilai-nilai spiritual,Andi dadi kepala sing nganggo topeng dadak merak,Dheweke pengin nguri-uri budaya iki
Traditional Games,Dolanan iki ngasilake suasana akrab lan guyub.,Tim sing kalah ora seneng.,Dolanan gobak sodor wis dadi favorit bocah-bocah ing kampung,Dolanan iki mbutuhake ketangkasan lan kecepatan,Saben tim ngatur strategi kanggo menang,Sorak-sorak menyemangati pemain
Daily Activities,Budi nuntun sepedane menyang bengkel sing cedhak.,Budi bali menyang omah kanthi mlaku-mlaku.,Budi budhal menyang pasar numpak sepeda,Sepedane Budi rusak ing tengah dalan,Budi ora bisa ndandani sepedane dhewe,Budi mutusake ngontak bengkel sepeda
Wedding,Acara midodareni lumaku kanthi hikmat lan lancar.,Tamu-tamu ora peduli lan ninggalake acara midodareni.,Malam midodareni ing omah Endah dadi acara kang dirawuhi akeh tamu,Midodareni iku tradisi Jawa kanggo ngurmati calon manten wanita,Endah nganggo kebaya putih lan dirias cantik,Wong-wong padha ngumpul kanggo ndedonga lan ngaturake berkah
Pregnancy and Kids,Anak-anak Bu Rini dadi bocah sing mandiri lan tanggung jawab.,Anak-anak Bu Rini dadi bocah sing males lan ora disiplin.,Bu Rini ngajarake anak-anak supaya mandiri saka cilik,Dheweke ngajari cara nyiapake panganan sederhana lan ngresiki omah,Kedisiplinan uga dadi nilai utama sing diajarke,Bocah-bocahe uga diwenehi tanggung jawab cilik kaya nyiram tanduran
Fisheries and Trade,Pak Suroso dikenal minangka petani iwak sing sukses.,Iwak-iwake Pak Suroso ora tau laku.,Pak Suroso duwe kolam iwak sing gedhe,Saben dina dheweke mbedhah iwak-iwake,Iwak-uwaknya subur lan akeh,Wong-wong desa seneng tuku iwak saka Pak Suroso
Agriculture,Tanduran kacang ijo bisa ngurangi erosi tanah ing musim rendheng.,Warga desa ora setuju karo pilihan Bapak Sukarno.,Bapak Sukarno milih tanduran sing cocok kanggo musim rendheng,Tanduran kacang ijo dadi pilihan,Warga desa padha nglumpuk ing balai desa kanggo rembugan,Ana tradisi nyebar benih bareng-bareng
Art,Pak Budi uga ngajari bocah-bocah sekolah main gamelan.,Pak Budi ora tau main gamelan maneh sawise acara adat.,Pak Budi pinter main gamelan,"Saben ana acara adat, Pak Budi mesthi diundang",Gamelan sing dipandhegani Pak Budi nggawe suasana acara dadi rame,Wong-wong seneng ngrungokake musik gamelan Pak Budi
Food,Keluargane Sari seneng banget lan kabeh langsung ngicipi jenang.,Jenang iki digawe saka ketan lan gula aren.,Sari nggawa oleh-oleh saka desa awakku,"Oleh-olehe yaiku jenang, panganan khas Javanese sing legi",Kabeh keluargane seneng banget karo jenang iki,Jenang iki digawe saka ketan lan gula jawa
Wedding,Manten lanang lali nggawa cincin manten.,Tamune padha bungah lan memuji kebaya Siti.,Ana pesta manten ing omahe Siti,Siti nganggo kebaya abang lan dodotan khas Jawa,Keluargane Siti nyiapake sega tumpeng kanggo tamu,"Nanging, tamu-tamu padha ngenteni manten lanang"
Pregnancy and Kids,Selapanan kuwi dadi cara kanggo nyambung silaturahmi karo tetangga.,Bayine dadi sering lara sakwise acara selapanan.,Pak Adi lan Bu Sari duwe bayi anyar,Wong tuwane mesthi ngladeni tradisi selapanan,Tradisi iki dianakake nalika bayi umur 35 dina,Akeh tetangga sing diundang kanggo mendoakan bayi
Pregnancy and Kids,Anak balita Rina lan Agus dadi sehat lan ceria amarga perawatan sing apik.,Rina lan Agus ora percaya karo pandhuan tradisional lan milih cara modern.,Rina lan Agus lagi ngadhepi tantangan ngurus anak balita sing aktif,Ana banyak pandhuan tradisional kanggo ngopeni bayi,Simbah Rina tansah menehi nasehat babagan panganan lan perawatan bayi,Rina lan Agus ngetutake pandhuan kasebut kanthi teliti
Fisheries and Trade,Pak Warto dikenal sebagai pedagang jujur lan sukses di pasar kota.,Pak Warto ora tau ngeterake dagangane maneh amarga ora laku.,Pak Warto nyiapake dagangan iwake kanggo diangkut menyang pasar kota,Iwak-iewake dipilih kanthi teliti lan disimpan ing kontainer sing bersih,Pak Warto percaya yen kualitas penting kanggo mempertahankan pelanggan,"Saben minggu, Pak Warto lan bocah-bocahe ngiringi dagangan menyang pasar"
Socio-religious aspect of life,Pak Budi seneng amarga warga desa dadi luwih guyub lan rukun.,Pak Budi ora percaya karo selametan desa.,Pak Budi rajin melakukan selametan desa,Selametan kasebut dianakaké saben taun,Warga desa padha rembugan lan mangan bareng,Pak Budi percaya yen selametan bisa njaga kerukunan warga desa
Family Relationships,Ibune Dimas sumringah banget lan nangis bahagia nalika weruh pesta kasebut.,Pesta iki gagal amarga kanca-kanca Dimas ora teka.,Dimas nyiapake pesta ulang tahun kanggo ibune,Dheweke ngajak kabeh sedulur lan tangga-tangga cedhak,Dimas pengin pesta iki dadi kejutan sing ora bisa dilalekake,Dheweke nyiapake kabeh kanthi telaten
Wedding,Tamu-tamu padha memuji panganan sing disajikake.,Panganane ora enak lan tamu-tamu ora seneng.,Dwi lan Lestari nyiapake panganan kanggo pesta nikah,Wong tuwa lan tetangga padha mbantu masak panganan tradisional Jawa,"Panganan sing disiapake kalebu tumpeng, sate, lan jenang",Pesta nikah dadi luwih meriah amarga panganane enak
Fisheries and Trade,Toko Wawan rame lan akeh pelanggan sing setia.,Toko Wawan sepi lan pelanggan ora bali.,Wawan duwe toko iwak ing pasar desa,Dheweke mesthi milih iwak sing paling seger kanggo dijual,Wawan ngerti yen pelanggan bakal bali yen dheweke puas,"Saben dina, Wawan siap-siap kanggo buka tokone"
Fisheries and Trade,Para pembeli setia karo toko Pak Budi.,Pak Budi mung nguntungake dhewe ing dagang.,Pak Budi minangka pedagang iwak sing sukses ing desane,Kabeh iwak sing didol yaiku iwak seger saka para nelayan,Pak Budi ngerti yen kejujuran iku penting ing dagang,Pak Budi mesthi menehi rega sing adil
Family Relationships,Pak Budi lan keluargane dihormati ing desa.,Pak Budi ora seneng karo tetanggane.,Pak Budi kerep ngundang tetanggane kanggo mangan bareng,Ibu Budi masak panganan tradisional Javanese kayata gudeg lan opor ayam,Tetanggane seneng karo keramahan keluarga Budi,Acara iki nggawe hubungan antarane warga dadi luwih erat
Pregnancy and Kids,Anak-anak dadi luwih ngerti lan ngrumati pertanian.,Anak-anak malah ora seneng karo kegiatan kuwi.,Rina ngajak anak-anak dolanan di sawah,Anak-anak padha ngerti cara nandur pari,Rina nerangake pentingnya pertanian kanggo kehidupan,Anak-anak dadi ngerti karo tradisi tani
Traditional Games,Budi lan Tono padha seneng amarga dolanan iki nggawe dheweke tambah pinter.,Budi menang kanthi gampang lan Tono dadi ora seneng.,Budi lan Tono dolanan dakon ing teras omah Budi,Dakon iku salah siji dolanan tradisional sing kudu mikir lan ngitung biji,Budi wis ngerti trik-trik kanggo menang,"Nanging, Tono uga ora kalah pinter"
Art,Andi menang juara pertama lomba sastra Jawa.,Andi ora menang amarga puisine ora apik.,Andi nulis puisi kanggo lomba sastra Jawa,Dheweke sering maca puisi-puisi karya pujangga Jawa,Andi pengen menang lomba sastra iki,Dheweke nyerahake puisine marang panitia
Art,Bayu mutusake kanggo sinau dadi dalang.,Bayu bosen nonton wayang kulit lan ora gelem nonton maneh.,Bayu seneng nonton wayang kulit,Wayang kulit nggawe Bayu rumangsa nyambung karo budaya leluhure,Bayu kerep ngajak kanca-kancane kanggo nonton bareng,Wayang kulit wis dadi bagian saka urip Bayu
Art,Upacara tingkeban ditutup karo doa bersama.,Keluarga Pak Slamet ora ngerti babagan upacara tingkeban.,Keluarga Pak Slamet kagungan upacara tingkeban,Upacara iki minangka adat Jawa kanggo calon ibu hamil tujuh wulan,Upacara tingkeban diramekake karo musik gamelan lan tari-tarian,Keluarga Pak Slamet seneng banget bisa nguri-uri budaya Jawa
Socio-religious aspect of life,"Sawise wiridan, kanca-kanca Setyo rumangsa luwih tentrem lan ayem.",Setyo ngenteni kanca-kanca nganti tengah wengi nanging ora ana sing teka.,Setyo kerep ngumpulake kanca-kanca kanggo wiridan saben malam Jumat,Wiridan iki dipercaya bisa nambah ketentreman desa,Kanca-kanca Setyo padha teka lan melu wiridan,Setyo mimpin wiridan kanthi khusyuk
Agriculture,Tempe Mbok Nah dadi favorit warga sak desa.,Kedelai sing ditandur ora bisa dadi tempe.,Mbok Nah iku wanita sing ahli nggawe tempe,Tempe sing digawe nganggo kedelai sing ditandur dhewe,"Saben panen kedelai, Mbok Nah mesthi nggawe tempe kanggo dijual",Tempe Mbok Nah dikenal enak lan laris ing pasar
Socio-religious aspect of life,Rina dadi luwih religius lan rukun karo warga desa.,Rina ora seneng maneh melu pengajian.,Rina seneng melu pengajian saben malem Jumat,Pengajian iki dianakake ing masjid desane,Rina kerasan karo suasana religius ing pengajian,Pengajian iki uga dadi ajang silaturahmi karo warga desa
Food,Keluarga Budi tambah guyub lan rukun.,Budi dadi lara punggung amarga mangan lesehan.,Budi lan keluargane kerep mangan ing meja lesehan,Meja lesehan iku tradisi ing keluargane,Dheweke rumangsa luwih raket lan akrab nalika mangan bareng,Mangan kanthi lesehan uga nggawe dheweke luwih nyaman
Daily Activities,Dimas lulus ujian kanthi nilai apik.,Dimas ora melu ujian amarga kesusu.,Dimas lagi sinau kanggo ujian akhir,Dimas ora pengin ngecewakake wong tuwane,"Saben sore, Dimas ngendhaleni wektu kanggo maca buku lan nggarap soal",Kanca-kanca Dimas uga padha sinau bareng ing omah
Wedding,Siti lan Tono ngrasakake rasa syukur lan kebahagiaan nalika sungkeman rampung.,Siti lan Tono langsung nari lan nyanyi bareng tamu undangan sawisé sungkeman rampung.,"Ing pesta nikah, Tono lan Siti nindakake upacara sungkeman",Sungkeman iku salah sawijining tradisi kanggo nyuwun pangestu marang wong tuwa,Kabeh tamu undangan nonton kanthi khidmat,Wong tuwa Tono lan Siti mirsani kanthi bangga
Daily Activities,Bayu njaluk ijin marang Wong tuwane kanggo sinau nembang.,Bayu mutusake ora nonton wayang maneh lan sinau musik modern.,Bayu seneng banget karo wayang kulit,Dheweke kerep nonton pagelaran wayang ing desa,Bayu ora tau ketinggalan acara wayang saben ana,Bayu kepengin sinau dadi dalang
Family Relationships,Mangan bareng dadi tradisi keluarga Sari.,Keluarga Sari ora seneng crita-crita.,"Setiap malam, keluarga Sari padha mangan bareng","Nalika mangan, padha crita-crita babagan kegiatan saben dina",Iki nggawe hubungan antarane anggota keluarga dadi luwih erat,Kabeh anggota keluarga seneng karo kebiasaan iki
Food,Lia nyimpen jenang abang kanggo oleh-oleh kanca-kancane.,Lia ora seneng karo rasane jenang abang.,Lia dolan menyang desa simbah mbah-ne ing Klaten,Simbah mbah-ne nggawe jenang abang sing legi lan khas,Jenang abang iku panganan tradisional sing digawe saka ketan lan gula jawa,Lia seneng banget mangan jenang abang
Agriculture,Tangga teparone Pak Budi mesthi rawuh lan mbantu.,Pak Budi ora tau ngundang tangga teparone.,Pak Budi pancen petani sing trampil,Saben taun dheweke mesthi nanem padi,"Saben arep tandur, Pak Budi mesthi ngadani selametan kanggo njaluk berkah",Selametan kuwi uga dadi ajang silaturahmi karo para tangga teparo
Food,Kanca-kancane seneng lan sering mangan bareng ing angkringan.,Kanca-kancane ora ngerti sega kucing.,Wawan kerep mangan sega kucing ing angkringan,Sega kucing iku panganan murah lan praktis,Wawan seneng karo macem-macem lauk sing disuguhake,Dheweke ajak kanca-kancane kanggo mangan bareng
Socio-religious aspect of life,Siti dadi pelanggan tetap tukang pijet lan ngajak kanca-kancane.,Siti ora ngrasakake perbaikan lan ora bali maneh.,Siti ngunjungi tukang pijet tradisional kanggo ngatasi lelah lan pegel-pegel,Tukang pijet iku nggunakake ramuan alami saka tetuwuhan,Pijetan iki dipercaya bisa ningkatake kesehatan lan kesejahteraan,Siti ngrasakake manfaate sawise dipijet
Socio-religious aspect of life,Anak-anak desa dadi rajin solat amarga contoh sing apik saka Pak Budi.,Warga desa ora perduli karo prilaku Pak Budi sing taat agama.,Pak Budi ora tau lali solat lima waktu,Dheweke uga ngajak keluargane kanggo solat berjamaah,Kabeh warga desa ngerti yen Pak Budi iku wong sing taat agama,Pak Budi pengin anak-anak desane uga rajin ibadah
Agriculture,Satria nindakake rotasi tanam ing kebone.,Satria lali kabeh pelajaran saka kakekne.,Satria sinau babagan rotasi tanam saka kakekne,Rotasi tanam penting kanggo njaga kesuburan lemah,Satria ngerti yen rotasi bisa nyegah penyakit tanduran,Kakekne ngandhani carane milih tanduran sing tepat
Socio-religious aspect of life,Desa dadi aman lan tentrem.,Warga desa seneng ronda amarga ora perlu kerja esuk.,Pak Rudi minangka ketua RT sing rajin ngadani ronda malam,Ronda iki kanggo njaga keamanan desa,Warga desa padha giliran ronda saben minggu,Pak Rudi tansah ngelingake warga supaya tetep waspada
