topic,correct_ending,incorrect_ending,sentence_1,sentence_2,sentence_3,sentence_4
Death,Wong-wong tetangga ngubur jenazah Bapak Adi kanthi khidmat.,Anak-anak Bapak Adi ora ngerti carane ngubur Bapak Adi.,Bapak Adi seda ing usiane sing wis tuwa,Wong-wong tetangga ngetok ing ganggang ngapake kain putih,Anak-anak Bapak Adi nggawa jenazah Bapak Adi kanggo dimakamke ing pemakaman umum,Sate klathak disuguhkan kanggo para tamu
Agriculture,Bu Ningsih ngajari anak-anak cara ngasuh tanaman cabe.,Bu Ningsih ngajak anak-anak main ayunan.,Bu Ningsih kepingin ngasuh tanaman cabe,Bu Ningsih ngajak anak-anak ngetik tanah,Bu Ningsih ngajak anak-anak ngobrol sambil ngetik tanah,Bu Ningsih ngajak anak-anak nyiram tanaman cabe
Food,Tuti ra ngajak kanca-kancane kanggo mriki soto ayam maneh.,Tuti seneng banget ngerayani soto ayam bareng kanca-kancane.,Tuti seneng banget karo soto ayam wong tuwane,Tuti sering ngajak kanca-kancane kanggo mriki soto ayam ing warung favorit,Tuti seneng ngajak kanca-kancane kanggo ngerayani soto ayam bareng,Tuti percaya soto ayam iku simbol kebersamaan
Food,Pak Budi ngomong jujur marang kulawargane yen dodol kasebut kedaluwarsa.,Pak Budi ngeluh marang kulawargane amarga dodol kasebut kedaluwarsa.,Pak Budi nggawa oleh-oleh dodol khas Surakarta kanggo kulawargane,Pak Budi seneng banget ngerasa kangen kulawarga,Pak Budi nemoni dodol kasebut wis kedaluwarsa,Pak Budi malah ngasih dodol liyane kanggo kulawargane
Pregnancy and Kids,Riko eling ing pitulungan kanggo ngebantu ibune.,Riko masang lampu kamar kanggo ngusir kegelapan.,Riko centha ngerti maneh yen wis gedhe,Riko seneng diajak turu bareng bapak ibu,Riko ora kepingin turu sendiri,Riko rengkuh erat ibune
Family Relationships,Diah ora peduli karo silsilah kulawargane.,Diah ngetung silsilah kulawargane ing buku khusus.,Diah kepingin sinau lan ngerti babagan silsilah kulawargane,Diah ngunjungi kakeke kanggo njaluk informasi,Kakeke ngomong yen silsilah kulawarga kudu dilestarikan,Diah tansah nggadhahi rasa bangga marang silsilah kulawargane
Religious Holiday,Kinar dikritik sedulur-sedulure amarga bersih-bersihnya ora tuntas.,Kinar di puji sedulur-sedulure amarga kebersihan rumahnya,"Sasi Ramadhan lagi cedhak, Kinar ngajak sedulur-sedulure kanggo ngerjakake bersih-bersih rumah",Kinar ngerti bilih ngerjakake bersih-bersih rumah sadurunge puasa iku salah sawijining tradisi sing penting,Kinar seneng banget ngelihat rumahnya bersih lan rapi,Kinar ngerasa semangat ngelaksanake ibadah puasa
Daily Activities,Siska ora bisa ngerti basa Jawa.,Siska lan temene kepenak ngobrol ing basa Jawa.,Siska melu ngawaji ing griya temane,Siska seneng banget ngawaji amarga bisa ngobrol lan ngerti budaya Jawa,Siska uga ngerti carane nggawe wedang jahe sing panas,Siska seneng ngajak temene menyang pasar tradisional
Fisheries and Trade,Panen bandeng Sugiyo ora kaya harapan.,Panen bandeng Sugiyo melimpah ruah.,Sugiyo duwe tambak ikan bandeng,Sugiyo tansah nglakoni tradisi slametan sadurunge panen,Sugiyo ngajak warga desa ngerjakan slametan ing tambake,Slametan dilakoni kanggo ngingu-ingukake rezeki lan hasil panen
Traditional Games,Dita seneng lan ngajak kakak e main maneh.,Dita ngomong kasar marang kakak e amarga menang.,Dita lagi main congklak karo kakaknya,Dita lagi menang lan mau ngejar score,Kakak Dita ngerti yen Dita lagi semangat,Kakak Dita ngerelakan Dita menang
Wedding,Dinda nggunakake kebaya kuning ing pernikahan.,Dinda seneng banget nggunakake kebaya putih.,Dinda kepingin nggunakake kebaya putih ing pernikahan,Dinda ora duwe kebaya putih,Dinda njaluk kebaya putih marang ibunda,Ibunda Dinda ngasih kebaya putih kanggo Dinda
Religious Holiday,Siti ngerame ing upacara Ngaben.,Siti nggawé ogoh-ogoh kanggo diarak ing jalan.,Siti nyiapake ogoh-ogoh,Siti dolan bareng kanca-kancane,Siti nyumbang sumbangan kanggo upacara Melasti,Siti nggawa sesaji kanggo dihaturkan ing pura
Family Relationships,Pak Budi ngajak kulawargane ngunjungi kakeke.,Pak Budi nerusake nggarap sawah.,Pak Budi ngerasa tanggung jawab kanggo nglanteni kulawargane,Pak Budi ngerti yèn ojo ngenesake wong tuo sing wis ngasuh,Pak Budi ngerti yèn kudu turu ing omah kanggo ngelantahi kulawargane,Pak Budi ngerasa seneng amarga bisa ngelantahi kulawargane
Religious Holiday,Rini ngajak sedulur-sedulure mangan kue kering bareng-bareng.,Kue kering Rini ora enak.,Rini lagi nyiapake kue kering kanggo Lebaran,Rini pengin kue kering iki enak banget,Rini nggunakake resep kang dikasih nenek,Rini ngiyekake kue kering ing lòng
Religious Holiday,Pak Budi ngomong marang anak-anak yen kirab budaya kudu dilestarikan.,Pak Budi lan anak-anak mrene nggawe kirab budaya.,Ana acara kirab budaya menjelang hari raya Nyepi,Pak Budi ngajak anak-anak kanggo ngelilingi desa,Pak Budi ngajari anak-anak tentang makna kirab budaya,Pak Budi seneng anak-anak bisa ngerti makna budaya
Daily Activities,Riko lan Doni mesthi main bareng-bareng.,Riko langsung balik padha.,Riko lagi main sepeda ing lapangan,Riko ketemu karo Doni,Riko ngajak Doni main bareng,"Doni ngomong, ""Ayo, kita main bal-balan"
Daily Activities,Rini ngajak sedulur kanggo mbalangi kakeke.,Rini mbalangi kakeke sawetara jam banjur sekolah.,Rini kepingin ngladeni kakeke sing lagi sakit,Rini kudu sekolah lan ngerti kakeke butuh istirahat,Rini njaluk izin marang ibune kanggo mbalangi kakeke sawetara jam,Ibu Rini ora ngizini
Art,Pak Budi ngajak warga ngobrol ngenani gamelan lan wayang kulit.,Pak Budi ngerasa susah nggawa gamelan sing berat.,Pak Budi nggawa gamelan kanggo pertunjukan wayang kulit,Gamelan iku alat musik tradisional Jawa,Pertunjukan wayang kulit bakalan ditonton rame-rame wong,Pak Budi seneng bisa ngisi acara adat
Family Relationships,Pak Budi ngrasa seneng amarga sedaya tetangga seneng.,Pak Budi ngrasa lelah amarga ngresiki tamu.,Pak Budi nganakake selamatan,Pak Budi ngundang sedaya tetangga,Pak Budi ngresiki sedaya tamu,Pak Budi ngaturake mangan lan jamuan
Death,Pak Hasan ngatur jadwal kanggo ngunjungi makam Bapak bareng-bareng.,Pak Hasan ngasih sedaya warisan kanggo anak sulung.,Pak Hasan ngawasi pembagian harta warisan Bapak,Pak Hasan ngerti yen warisan kudu adil kangge sedaya ahli waris,Pak Hasan ngajak sedaya ahli waris kumpul kanggo ngomong,Pak Hasan ngomong yen Bapak seneng yen sedaya ahli waris rukun
Daily Activities,Bapak Riko tansah nggawe bakul kanggo diadani.,Bapak Riko ngumpul arang kanggo diadani.,Bapak Riko ngarani arang kanggo nggawé bakul,Bapak Riko selalu nggarap arang kanthi teliti,Bapak Riko seneng banget nggarap arang amarga bisa nambah penghasilan,Bapak Riko kepingin ngoleksi barang-barang antik kanggo hiasan
Traditional Games,Tetanggane Bagas menang ing permainan congklak.,Bagas menang ing permainan congklak.,Bagas seneng main congklak,Bagas main congklak karo tetanggane,Bagas kepingin menang ing permainan congklak,Bagas ngajak tetanggane main congklak ing lapangan
Socio-religious aspect of life,Bayu ora diwenang ngejar wayangan kulit.,Bapak seneng marang Bayu.,Bayu pengin melu wayangan kulit,Bayu njaluk izin marang bapak,Bapak ngasih syarat supaya Bayu ngerjakan PR dulu,Bayu ngerjakan PR
Art,Wayan seneng banget amarga bisa ngganti gathuk wayang lan bisa nglakoni pertunjukan.,Wayan ora gelem diajari lan pilih mbok meneng aja ngganti gathuk wayang.,Wayan lagi nyiapake wayang kulit kanggo pertunjukan,Wayan ora tau ngerti carane ngganti gathuk wayang,Wayan ngajak kakaknya kanggo njaluk bantuan,Kakaknya ngajarake Wayan carane ngganti gathuk wayang
Death,Pak Yanto ngajak kulawarga kanggo ngunjungi kuburan ibuné saben dinten Minggu.,Pak Yanto ngerasa lara lan kepenatan sawisé ngurus ibuné.,Pak Yanto lagi ngurus jenazah ibuné,"Pak Yanto ngundang pareng, tetangga, lan kulawarga kanggo ngiringi ibuné",Pak Yanto ngubur ibuné ing kuburan keluarga,Pak Yanto ngevali tahlilan supaya ibuné tenang ing alam kubur
Socio-religious aspect of life,Bayu ngundang dalang kanggo nggawé wayang kulit ing slametan.,Bayu ngundang para musisi kanggo ngisi acara slametan.,Bayu lagi nglakoni slametan ing omah,Slametan iki kanggo ngrayakake kelahiran anak Bayu,Bayu ngundang sedaya tetangga lan kerabat kanggo slametan,Bayu nggawe hidangan khas Jawa kanggo slametan
Traditional Games,Rini nginep ing omah lan maca buku.,Rini ngetok pager tetanggané manèh.,Rini lagi ngetok-ngetok pintu pager,Rini kepingin ngajak tetanggané main tembak-tembakan,"Rini nunggu, ora ana sing buke",Rini ngerti yèn tetanggané lagi sibuk
Pregnancy and Kids,Adik dadi ngerti pelajaran lan duwe semangat belajar.,Adik malah ngeluh lan ora gelem belajar.,Ibu Nur ngajari Adik ngerjakan tugas sekolah,Ibu Nur ngerti Adik lagi susah ngerti pelajaran,Ibu Nur sabar ngajari Adik,Adik seneng di ajari Ibu Nur
Agriculture,"Mbok Sri ngomong bebarengan karo anak-akehe, njaluk dimaklumi.",Mbok Sri ngerasa kecewa amarga anak-akehe ora kepengen ngerti tradisi.,Mbok Sri kepingin ngajak anak-akehe ngerjakan slamaran,Mbok Sri ngajak anak-akehe ngumpul kanggo slamaran,Mbok Sri ngarepke anak-akehe bisa ngerti lan ngelaksanake tradisi,Anak-akehe ora kepengen nerima
Death,Ibu Sri seneng amarga anak-anakne nglestarikan tradisi.,Ibu Sri ngasih hadiah kanggo anak-anakne.,"Ibu Sri ketiban rejeki, anak Ibu Sri wis dipunikah",Anak Ibu Sri lan mantunya ngaturake sesaji ing pusara leluhur,Ibu Sri ngerti pentingnya ngelestarikan tradisi,Anak Ibu Sri ngundang sedaya kulawarga kanggo slametan
Food,Adikku nganakake kerupuk sendiri.,Adikku ngerti lan ora mangan kerupuk sing wis dikembangake.,Adikku seneng banget mangan kerupuk,Ibu nyiapake kerupuk sing gurih lan renyah,Ibu ngomong supaya adikku ora mangan kerupuk sing wis dikembangake,Adikku ngomong ora bakal ngelakake
Pregnancy and Kids,Ratih ngerti carane ngurus bayi.,Ratih ora kepingin duwe anak.,Ratih lagi ngarep-arep duwe anak,Ratih ngajak bojo ngunjungi dukun bayi kanggo ngerti tata cara ngurus bayi,Ratih seneng banget denger penjelasan dukun bayi,Ratih kepingin cepet ngerti carane ngurus bayi
Traditional Games,Reza diajari main congklak kanthi sabar dening gurune.,Reza langsung bisa main congklak lan menang.,Reza seneng main congklak,Reza weruh gurune main congklak ing ruang guru,Reza njaluk gurune supaya diajari main congklak,Reza seneng banget nalika gurune ngiyakan
Family Relationships,Sedulur-sedulure Ani ora bisa kumpul amarga kesibukan masing-masing.,Sedulur-sedulure Ani seneng bisa kumpul lan ngerayake ulang taun bareng Ani.,Ani kepingin ngrayakake ulang taun karo sedulur-sedulure,Ani ngundang sedulur-sedulure kanggo ngumpul ing omah,Ani ngatur bolu lan minuman kanggo sedulur-sedulure,Ani senang amarga sedulur-sedulure bisa kumpul bareng
Family Relationships,Tini ngerti pentingé nglestarikan budaya keluarga.,Tini ngerti sejarah kulawargane wis ngalangi perkembangané.,Tini lagi nggarap tugas sekolah babagan sejarah kulawarga,Tini kepingin ngerti asal-usul kulawargane,Tini njaluk bantuan Ibu karo Bapak kanggo ngisi tugas sekolahé,Ibu karo Bapak ngeluknoake foto-foto lawas
Socio-religious aspect of life,"Dinda ngomong "" Ayo, kita mlaku-mlaku!"".",Dinda ngeramas ing pasar.,Dinda lagi ngerasa kepenak,Dinda kepingin ngeresikake wong-wong sing lagi ngerame ing pasar,Dinda ngajak sedulur-sedulure kanggo ngeramas ing pasar,"Dinda ngomong "" Ayo, kita mlaku-mlaku!"""
Food,Bunga melati iku simbol keramahan ing budaya Jawa.,Maya bakal dikasih uang jajan.,Maya lagi diajari Ibu merangkai bunga melati,Maya ngerasa susah banget ngrangkai bunga,Ibu Maya seneng ngelihat Maya belajar,Maya ngerti kenapa Ibu seneng
Death,Mas Anton ngiyani Ibu dimakamkan ing kuburan keluarga.,Mas Anton ngiyani Ibu dimakamkan ing makam umum.,Mas Anton nganter jenazah ibu ke makam,Mas Anton nggunakake baju warna putih,Mas Anton ngiyaniWong tuwa dimakamkan,Mas Anton ngerti yen kematian iku bagian saka siklus kehidupane
Art,Rini tetep latihan ngetok gendang saben dina.,Rini mutusake kanggo fokus marang musik modern.,Rini kepingin ngasah bakat kanggo nyanyi gamelan,Rini sekolah ngetok gendang ing Sanggar Seni,Rini ngerti ngetok gendang perlu kesabaran lan latihan kanggo ngasah bakat,Rini ngeluh lan nyirahake latihan
Daily Activities,Riko lupa ngerjakan PR amarga fokus main game.,Riko bisa ngerjakan PR lan main game.,Riko seneng ngliwati wektu luang karo main game,Riko main game setiap sore sehabis sekolah,Riko melu kompetisi game lan menang,Riko dianugerahi hadiah
Death,Pak Budi ora sembuh lan seda ing rumah sakit.,Pak Budi sembuh lan bisa pulangen.,Pak Budi ngalami sesak napas lan dipendhemo menyang rumah sakit,Keluarga Pak Budi nglakoni tahlilan lan nyekel doa kanggo kesembuhan bebuyutan,Pak Budi wis kasedhiya kanggo dimakamke ing kuburan keluarga,Pak Budi melu ngagem ing taman
Religious Holiday,Pak Tono ngajak tetangga-tetanggané ngobrol bareng.,Pak Tono ngasilake acara selamatan gusur.,Pak Tono ngundang para tetangga kanggo ngadani selamatan gusur,Pak Tono kepingin rumah barune diberkahi,Pak Tono ngajak tetangga-tetanggané kanggo mlajah bareng-bareng,Pak Tono nyantayake jajanan lan minuman
Agriculture,Mbak Ani ngundang kiai kanggo ngisi acara.,Mbak Ani nganakake slametan ing wengi.,Mbak Ani kepengen ngelar slametan,Mbak Ani arep ngundang sak sedulur,Mbak Ani ngarep-arep panen padi lancar,Mbak Ani ngundang dalang kanggo ngisi acara
Daily Activities,Adi ngajak adik-adikne siklus bareng saben Minggu pagi.,Adi ngữngakna nggawa sepeda amarga kepanasan.,Adik-adik Adi padha seneng nggawa ojek online,"Saliyane cepet, ojek online uga praktis","Nanging, Adi seneng nggawa sepeda",Adi percaya yèn nggawa sepeda bisa ngadegaken badan lan ngirit biaya
Family Relationships,Dyah nglakoni kasil sekolah ing luar negeri.,Wong tuwane ora setuju marang irah-irahe Dyah.,Dyah kepingin banget sekolah ing luar negeri,"Nanging, Dyah ngerti ora semuane wong duwe kesempatan kaya dheweke",Dyah ngomong marang wong tuwane yen dheweke pengin sekolah ing luar negeri,Wong tuwane setuju marang irah-irahe Dyah
Fisheries and Trade,Ibu bisa nglakoni transaksi perdagangan karo pedagang liyane.,Ibu kepet nemoni pembeli kanggo ikan-ikan kasebut.,Ibu nggendong bakul berisi ikan segar,Ibu arep ng jednahake ikan-ikan kasebut ing pasar,Ibu ngobrol karo para pedagang liyane ing pasar,Ibu ngerti basa Jawa lan basa Madura
Wedding,Bayu ngundang grup musik kanggo ngisi acara pernikahan.,Bayu nganakake acara pernikahan sedulur laki-lakinya sendiri.,Bayu lagi ngatur acara pernikahan sedulur laki-lakinya,Bayu diwenehi tugas kanggo ngatur panggung pernikahan,Bayu kepingin panggung pernikahan sedulur laki-lakinya rame lan meriah,Bayu ndadak bingung
Agriculture,Mbak Sri melu slametan tanpa ngundang warga sekitar.,Panen Mbak Sri lancar lan melimpah.,Mbak Sri ngerti pentingnya slametan sadurunge panen,Mbak Sri ngundang warga sekitar kanggo slametan,Mbak Sri ngerti yen panen iku anugerah,Mbak Sri berharap panen iki lancar
Food,Kancane Pak Joko seneng banget lan ngomong yen masakan Pak Joko paling enak.,Kancane Pak Joko ora seneng amarga masakan Pak Joko ora enak.,Pak Joko ngundang kancane kanggo mangan bareng,Pak Joko ngolah masakan khas Jawa Timur sing paling enak,Pak Joko ngerti yen masakan Jawa Timur iki bakal disukai kancane,Pak Joko ngusung konsep makan bareng kanggo ngrasakake kangen-kangenan
Fisheries and Trade,Pak Budi ngajak pelanggan kanggo ngobrol lan ngasah silaturahmi.,Pak Budi langsung ngajak pelanggan kanggo mbaleni ikan sing wis dibeli.,Pak Budi ngerjakake profesi sebagai pedagang ikan,Pak Budi ngerti pentingne jujur ing jual beli,Pak Budi seneng nglayani pelanggan dengan ramah,Pak Budi seneng ngobrol karo pelanggan
Pregnancy and Kids,Andi ngajak anaké ngerti tanggung jawab kanggo ngerjain tugas sekolah.,Andi ngerjakan tugas sekolah kanggo anaké amarga anaké kasian.,Andi lagi ngasuh anak sing wis gede,Andi ngerti pentingé ngasuh anak supaya mandiri,Andi ngajak anaké ngadon kanggo ngerjain tugas sekolah,Andi seneng amarga anaké wis bisa ngerjain tugas sekolah sendiri
Daily Activities,Dinda ngetik beberapa kata ing hape.,Dinda nggolek buku puisi ing perpustakaan.,Dinda seneng ngopi ing ngisor wit,Dinda seneng ngerame ing alam,Dinda seneng mekaten ing awan,Dinda kepingin ngerti carane ngarang puisi
Religious Holiday,Bayu malah kepenak nyiapake sesajen amarga ibuné ngerti resep sing padha.,Bayu teu sarwa-sarwe nggawé sesajen amarga ibuné ora ana ing kumpulane.,Bayu lagi ngumpul bareng keluarga kanggo slametan,Slametan iku dianakake kanggo midolaken selesai-e renovasi masjid,Bayu duwe tugas kanggo nyiapake sesajen,Bayu melu bantuan saka ibuné kanggo ngerti carane nggawé sesajen
Wedding,Rani milih seserahan sing isih nganggo kain batik sing wis diwarisake.,Rani milih seserahan sing isih canggih lan modern.,Rani lagi nyiyapaken seserahan,Rani bakal segera nikah,Rani pengen seserahan khas Jawa,Rani kepingin seserahan sing istimewa
Food,Nenek Ani ora mau ngumbar resep rahasia gudeg-e.,Nenek Ani seneng banget ngumbar resep rahasia gudeg-e marang saben tetangga.,Nenek Ani nggawa bakul berisi nasi gudeg kanggo dibagikake ing acara selametan tetangga,"Ajaib, nasi gudeg Nenek Ani selalu diburu lan cepet abis","Aroma gudeg Nenek Ani khas banget, campuran rempah-rempahne pas lan gurih",Tetangga-tetangga Nenek Ani seneng banget ngerti resep rahasia gudeg Nenek Ani
Art,Pak Budi ora duwe wayang.,Pertunjukan wayang kulit digelamake kanthi apik.,Pak Budi ngundang para tetangga kanggo nonton wayang kulit,Pak Budi nganakake pertunjukan wayang kulit ing pendopo omah,Pak Budi ngundang dalang sing kondhang ing desane,Tetangga Pak Budi seneng banget
Religious Holiday,"Adi lan Budi diwelas ora nganakake lemper, ibu ngerti.",Adi lan Budi nganakake perang lemper.,"Adi lan kakaknya, Budi, lagi nggawé lemper ing dapur kanggo lebaran",Ibunne nyuruh Adi lan Budi kanggo ngisi lemper sing wis digawe ing piring,Adi lan Budi ngisi lemper ing piring sing wis disiyapakan,Ibu seneng amarga Adi lan Budi bisa kerja bareng
Family Relationships,Dinda ngundang sedaya anggota keluarga kanggo slametan ing omah nenek.,Dinda mung ngundang anggota keluarga inti kanggo slametan.,Dinda kepingin ngundang sedaya anggota keluarga kanggo slametan,Dinda wis ngerti tata krama lan sopan santun ing budaya Jawa,Dinda kepingin ngundang sedaya anggota keluarga kanggo slametan supaya bisa ngumpul bareng,Dinda kepingin ngerayani sedaya anggota keluarga kanggo ngerti kabar sedaya anggota keluarga
Pregnancy and Kids,Dimas ngerti lan ngajak adikne main permainan liyane.,Dimas memaksa adikne ngerti main wayang.,Dimas lagi ngajak adikne main wayang,Dimas ngegayuh adikne kanggo ngerti carane main wayang,Dimas seneng ngajari adikne budaya Jawa,"Nanging, adik Dimas ora kepengen main wayang"
Family Relationships,Pak Budi lan Bu Sri mesthi nyambung supaya anak-anaké bisa main bareng-bareng.,Pak Budi ngomong yen kudu ngajeni anak-anaké supaya ora ngganggu.,Bu Sri ngajak anak-anaké mbangun omah-omahan saka kardus,Pak Budi ngerti Bu Sri lagi ngajeni anak-anaké,Pak Budi nyumbang kayu-kayuan kanggo nggawé omah-omahan sing luwih kokoh,Pak Budi ngomong yen ngajeni anak-anaké iku penting
